ts_code,trade_date,adj_factor
600873.SH,20250620,8.7818
600873.SH,20250619,8.7818
600873.SH,20250618,8.7818
600873.SH,20250617,8.7818
600873.SH,20250616,8.7818
600873.SH,20250613,8.7818
600873.SH,20250612,8.7818
600873.SH,20250611,8.7818
600873.SH,20250610,8.7818
600873.SH,20250609,8.7818
600873.SH,20250606,8.7818
600873.SH,20250605,8.7818
600873.SH,20250604,8.7818
600873.SH,20250603,8.7818
600873.SH,20250530,8.7818
600873.SH,20250529,8.7818
600873.SH,20250528,8.7818
600873.SH,20250527,8.7818
600873.SH,20250526,8.7818
600873.SH,20250523,8.7818
600873.SH,20250522,8.4477
600873.SH,20250521,8.4477
600873.SH,20250520,8.4477
600873.SH,20250519,8.4477
600873.SH,20250516,8.4477
600873.SH,20250515,8.4477
600873.SH,20250514,8.4477
600873.SH,20250513,8.4477
600873.SH,20250512,8.4477
600873.SH,20250509,8.4477
600873.SH,20250508,8.4477
600873.SH,20250507,8.4477
600873.SH,20250506,8.4477
600873.SH,20250430,8.4477
600873.SH,20250429,8.4477
600873.SH,20250428,8.4477
600873.SH,20250425,8.4477
600873.SH,20250424,8.4477
600873.SH,20250423,8.4477
600873.SH,20250422,8.4477
600873.SH,20250421,8.4477
600873.SH,20250418,8.4477
600873.SH,20250417,8.4477
600873.SH,20250416,8.4477
600873.SH,20250415,8.4477
600873.SH,20250414,8.4477
600873.SH,20250411,8.4477
600873.SH,20250410,8.4477
600873.SH,20250409,8.4477
600873.SH,20250408,8.4477
600873.SH,20250407,8.4477
600873.SH,20250403,8.4477
600873.SH,20250402,8.4477
600873.SH,20250401,8.4477
600873.SH,20250331,8.4477
600873.SH,20250328,8.4477
600873.SH,20250327,8.4477
600873.SH,20250326,8.4477
600873.SH,20250325,8.4477
600873.SH,20250324,8.4477
600873.SH,20250321,8.4477
600873.SH,20250320,8.4477
600873.SH,20250319,8.4477
600873.SH,20250318,8.4477
600873.SH,20250317,8.4477
600873.SH,20250314,8.4477
600873.SH,20250313,8.4477
600873.SH,20250312,8.4477
600873.SH,20250311,8.4477
600873.SH,20250310,8.4477
600873.SH,20250307,8.4477
600873.SH,20250306,8.4477
600873.SH,20250305,8.4477
600873.SH,20250304,8.4477
600873.SH,20250303,8.4477
600873.SH,20250228,8.4477
600873.SH,20250227,8.4477
600873.SH,20250226,8.4477
600873.SH,20250225,8.4477
600873.SH,20250224,8.4477
600873.SH,20250221,8.4477
600873.SH,20250220,8.4477
600873.SH,20250219,8.4477
600873.SH,20250218,8.4477
600873.SH,20250217,8.4477
600873.SH,20250214,8.4477
600873.SH,20250213,8.4477
600873.SH,20250212,8.4477
600873.SH,20250211,8.4477
600873.SH,20250210,8.4477
600873.SH,20250207,8.4477
600873.SH,20250206,8.4477
600873.SH,20250205,8.4477
600873.SH,20250127,8.4477
600873.SH,20250124,8.4477
600873.SH,20250123,8.4477
600873.SH,20250122,8.4477
600873.SH,20250121,8.4477
600873.SH,20250120,8.4477
600873.SH,20250117,8.4477
600873.SH,20250116,8.4477
600873.SH,20250115,8.4477
600873.SH,20250114,8.4477
600873.SH,20250113,8.4477
600873.SH,20250110,8.4477
600873.SH,20250109,8.4477
600873.SH,20250108,8.4477
600873.SH,20250107,8.4477
600873.SH,20250106,8.4477
600873.SH,20250103,8.4477
600873.SH,20250102,8.4477
600873.SH,20241231,8.4477
600873.SH,20241230,8.4477
600873.SH,20241227,8.4477
600873.SH,20241226,8.4477
600873.SH,20241225,8.4477
600873.SH,20241224,8.4477
600873.SH,20241223,8.4477
600873.SH,20241220,8.4477
600873.SH,20241219,8.4477
600873.SH,20241218,8.4477
600873.SH,20241217,8.4477
600873.SH,20241216,8.4477
600873.SH,20241213,8.4477
600873.SH,20241212,8.4477
600873.SH,20241211,8.4477
600873.SH,20241210,8.4477
600873.SH,20241209,8.4477
600873.SH,20241206,8.4477
600873.SH,20241205,8.4477
600873.SH,20241204,8.4477
600873.SH,20241203,8.4477
600873.SH,20241202,8.4477
600873.SH,20241129,8.4477
600873.SH,20241128,8.4477
600873.SH,20241127,8.4477
600873.SH,20241126,8.4477
600873.SH,20241125,8.4477
600873.SH,20241122,8.4477
600873.SH,20241121,8.314
600873.SH,20241120,8.314
600873.SH,20241119,8.314
600873.SH,20241118,8.314
600873.SH,20241115,8.314
600873.SH,20241114,8.314
600873.SH,20241113,8.314
600873.SH,20241112,8.314
600873.SH,20241111,8.314
600873.SH,20241108,8.314
600873.SH,20241107,8.314
600873.SH,20241106,8.314
600873.SH,20241105,8.314
600873.SH,20241104,8.314
600873.SH,20241101,8.314
600873.SH,20241031,8.314
600873.SH,20241030,8.314
600873.SH,20241029,8.314
600873.SH,20241028,8.314
600873.SH,20241025,8.314
600873.SH,20241024,8.314
600873.SH,20241023,8.314
600873.SH,20241022,8.314
600873.SH,20241021,8.314
600873.SH,20241018,8.314
600873.SH,20241017,8.314
600873.SH,20241016,8.314
600873.SH,20241015,8.314
600873.SH,20241014,8.314
600873.SH,20241011,8.314
600873.SH,20241010,8.314
600873.SH,20241009,8.314
600873.SH,20241008,8.314
600873.SH,20240930,8.314
600873.SH,20240927,8.314
600873.SH,20240926,8.314
600873.SH,20240925,8.314
600873.SH,20240924,8.314
600873.SH,20240923,8.314
600873.SH,20240920,8.314
600873.SH,20240919,8.314
600873.SH,20240918,8.314
600873.SH,20240913,8.314
600873.SH,20240912,8.314
600873.SH,20240911,8.314
600873.SH,20240910,8.314
600873.SH,20240909,8.314
600873.SH,20240906,8.314
600873.SH,20240905,8.314
600873.SH,20240904,8.314
600873.SH,20240903,8.314
600873.SH,20240902,8.314
600873.SH,20240830,8.314
600873.SH,20240829,8.314
600873.SH,20240828,8.314
600873.SH,20240827,8.314
600873.SH,20240826,8.314
600873.SH,20240823,8.314
600873.SH,20240822,8.314
600873.SH,20240821,8.314
600873.SH,20240820,8.314
600873.SH,20240819,8.314
600873.SH,20240816,8.314
600873.SH,20240815,8.314
600873.SH,20240814,8.314
600873.SH,20240813,8.314
600873.SH,20240812,8.314
600873.SH,20240809,8.314
600873.SH,20240808,8.314
600873.SH,20240807,8.314
600873.SH,20240806,8.314
600873.SH,20240805,8.314
600873.SH,20240802,8.314
600873.SH,20240801,8.314
600873.SH,20240731,8.314
600873.SH,20240730,8.314
600873.SH,20240729,8.314
600873.SH,20240726,8.314
600873.SH,20240725,8.314
600873.SH,20240724,8.314
600873.SH,20240723,8.314
600873.SH,20240722,8.314
600873.SH,20240719,8.314
600873.SH,20240718,8.314
600873.SH,20240717,8.314
600873.SH,20240716,8.314
600873.SH,20240715,8.314
600873.SH,20240712,8.314
600873.SH,20240711,8.314
600873.SH,20240710,8.314
600873.SH,20240709,8.314
600873.SH,20240708,8.314
600873.SH,20240705,8.314
600873.SH,20240704,8.314
600873.SH,20240703,8.314
600873.SH,20240702,8.314
600873.SH,20240701,8.314
600873.SH,20240628,8.314
600873.SH,20240627,8.314
600873.SH,20240626,8.314
600873.SH,20240625,8.3137
600873.SH,20240624,8.3134
600873.SH,20240621,8.3134
600873.SH,20240620,8.3134
600873.SH,20240619,8.3134
600873.SH,20240618,8.3134
600873.SH,20240617,8.3134
600873.SH,20240614,8.3134
600873.SH,20240613,8.3134
600873.SH,20240612,8.3134
600873.SH,20240611,8.3134
600873.SH,20240607,8.3134
600873.SH,20240606,8.3134
600873.SH,20240605,7.998
600873.SH,20240604,7.998
600873.SH,20240603,7.998
600873.SH,20240531,7.998
600873.SH,20240530,7.998
600873.SH,20240529,7.998
600873.SH,20240528,7.998
600873.SH,20240527,7.998
600873.SH,20240524,7.998
600873.SH,20240523,7.998
600873.SH,20240522,7.998
600873.SH,20240521,7.998
600873.SH,20240520,7.998
600873.SH,20240517,7.998
600873.SH,20240516,7.998
600873.SH,20240515,7.998
600873.SH,20240514,7.998
600873.SH,20240513,7.998
600873.SH,20240510,7.998
600873.SH,20240509,7.998
600873.SH,20240508,7.998
600873.SH,20240507,7.998
600873.SH,20240506,7.998
600873.SH,20240430,7.998
600873.SH,20240429,7.998
600873.SH,20240426,7.998
600873.SH,20240425,7.998
600873.SH,20240424,7.998
600873.SH,20240423,7.998
600873.SH,20240422,7.998
600873.SH,20240419,7.998
600873.SH,20240418,7.998
600873.SH,20240417,7.998
600873.SH,20240416,7.998
600873.SH,20240415,7.998
600873.SH,20240412,7.998
600873.SH,20240411,7.998
600873.SH,20240410,7.998
600873.SH,20240409,7.998
600873.SH,20240408,7.998
600873.SH,20240403,7.998
600873.SH,20240402,7.998
600873.SH,20240401,7.998
600873.SH,20240329,7.998
600873.SH,20240328,7.998
600873.SH,20240327,7.998
600873.SH,20240326,7.998
600873.SH,20240325,7.998
600873.SH,20240322,7.998
600873.SH,20240321,7.998
600873.SH,20240320,7.998
600873.SH,20240319,7.998
600873.SH,20240318,7.998
600873.SH,20240315,7.998
600873.SH,20240314,7.998
600873.SH,20240313,7.998
600873.SH,20240312,7.998
600873.SH,20240311,7.998
600873.SH,20240308,7.998
600873.SH,20240307,7.998
600873.SH,20240306,7.998
600873.SH,20240305,7.998
600873.SH,20240304,7.998
600873.SH,20240301,7.998
600873.SH,20240229,7.998
600873.SH,20240228,7.998
600873.SH,20240227,7.998
600873.SH,20240226,7.998
600873.SH,20240223,7.998
600873.SH,20240222,7.998
600873.SH,20240221,7.998
600873.SH,20240220,7.998
600873.SH,20240219,7.998
600873.SH,20240208,7.998
600873.SH,20240207,7.998
600873.SH,20240206,7.998
600873.SH,20240205,7.998
600873.SH,20240202,7.998
600873.SH,20240201,7.998
600873.SH,20240131,7.998
600873.SH,20240130,7.998
600873.SH,20240129,7.998
600873.SH,20240126,7.998
600873.SH,20240125,7.998
600873.SH,20240124,7.998
600873.SH,20240123,7.998
600873.SH,20240122,7.998
600873.SH,20240119,7.998
600873.SH,20240118,7.998
600873.SH,20240117,7.998
600873.SH,20240116,7.998
600873.SH,20240115,7.998
600873.SH,20240112,7.998
600873.SH,20240111,7.998
600873.SH,20240110,7.998
600873.SH,20240109,7.998
600873.SH,20240108,7.998
600873.SH,20240105,7.998
600873.SH,20240104,7.998
600873.SH,20240103,7.998
600873.SH,20240102,7.998
600873.SH,20231229,7.998
600873.SH,20231228,7.998
600873.SH,20231227,7.998
600873.SH,20231226,7.998
600873.SH,20231225,7.998
600873.SH,20231222,7.998
600873.SH,20231221,7.998
600873.SH,20231220,7.998
600873.SH,20231219,7.998
600873.SH,20231218,7.998
600873.SH,20231215,7.998
600873.SH,20231214,7.998
600873.SH,20231213,7.998
600873.SH,20231212,7.998
600873.SH,20231211,7.998
600873.SH,20231208,7.998
600873.SH,20231207,7.998
600873.SH,20231206,7.998
600873.SH,20231205,7.998
600873.SH,20231204,7.998
600873.SH,20231201,7.998
600873.SH,20231130,7.998
600873.SH,20231129,7.998
600873.SH,20231128,7.998
600873.SH,20231127,7.998
600873.SH,20231124,7.998
600873.SH,20231123,7.998
600873.SH,20231122,7.998
600873.SH,20231121,7.998
600873.SH,20231120,7.998
600873.SH,20231117,7.998
600873.SH,20231116,7.998
600873.SH,20231115,7.998
600873.SH,20231114,7.998
600873.SH,20231113,7.998
600873.SH,20231110,7.998
600873.SH,20231109,7.998
600873.SH,20231108,7.998
600873.SH,20231107,7.998
600873.SH,20231106,7.998
600873.SH,20231103,7.998
600873.SH,20231102,7.998
600873.SH,20231101,7.998
600873.SH,20231031,7.998
600873.SH,20231030,7.998
600873.SH,20231027,7.998
600873.SH,20231026,7.998
600873.SH,20231025,7.998
600873.SH,20231024,7.998
600873.SH,20231023,7.998
600873.SH,20231020,7.998
600873.SH,20231019,7.998
600873.SH,20231018,7.998
600873.SH,20231017,7.998
600873.SH,20231016,7.998
600873.SH,20231013,7.998
600873.SH,20231012,7.998
600873.SH,20231011,7.998
600873.SH,20231010,7.998
600873.SH,20231009,7.998
600873.SH,20230928,7.998
600873.SH,20230927,7.998
600873.SH,20230926,7.998
600873.SH,20230925,7.998
600873.SH,20230922,7.998
600873.SH,20230921,7.998
600873.SH,20230920,7.998
600873.SH,20230919,7.998
600873.SH,20230918,7.998
600873.SH,20230915,7.998
600873.SH,20230914,7.998
600873.SH,20230913,7.998
600873.SH,20230912,7.998
600873.SH,20230911,7.998
600873.SH,20230908,7.998
600873.SH,20230907,7.998
600873.SH,20230906,7.998
600873.SH,20230905,7.998
600873.SH,20230904,7.998
600873.SH,20230901,7.998
600873.SH,20230831,7.998
600873.SH,20230830,7.998
600873.SH,20230829,7.998
600873.SH,20230828,7.998
600873.SH,20230825,7.998
600873.SH,20230824,7.998
600873.SH,20230823,7.998
600873.SH,20230822,7.998
600873.SH,20230821,7.998
600873.SH,20230818,7.998
600873.SH,20230817,7.998
600873.SH,20230816,7.998
600873.SH,20230815,7.998
600873.SH,20230814,7.998
600873.SH,20230811,7.998
600873.SH,20230810,7.998
600873.SH,20230809,7.998
600873.SH,20230808,7.998
600873.SH,20230807,7.998
600873.SH,20230804,7.998
600873.SH,20230803,7.998
600873.SH,20230802,7.998
600873.SH,20230801,7.998
600873.SH,20230731,7.998
600873.SH,20230728,7.998
600873.SH,20230727,7.998
600873.SH,20230726,7.998
600873.SH,20230725,7.998
600873.SH,20230724,7.998
600873.SH,20230721,7.998
600873.SH,20230720,7.998
600873.SH,20230719,7.998
600873.SH,20230718,7.998
600873.SH,20230717,7.998
600873.SH,20230714,7.998
600873.SH,20230713,7.998
600873.SH,20230712,7.998
600873.SH,20230711,7.998
600873.SH,20230710,7.998
600873.SH,20230707,7.998
600873.SH,20230706,7.998
600873.SH,20230705,7.998
600873.SH,20230704,7.998
600873.SH,20230703,7.998
600873.SH,20230630,7.998
600873.SH,20230629,7.998
600873.SH,20230628,7.998
600873.SH,20230627,7.998
600873.SH,20230626,7.998
600873.SH,20230621,7.998
600873.SH,20230620,7.998
600873.SH,20230619,7.998
600873.SH,20230616,7.998
600873.SH,20230615,7.998
600873.SH,20230614,7.998
600873.SH,20230613,7.998
600873.SH,20230612,7.998
600873.SH,20230609,7.998
600873.SH,20230608,7.998
600873.SH,20230607,7.998
600873.SH,20230606,7.998
600873.SH,20230605,7.998
600873.SH,20230602,7.998
600873.SH,20230601,7.998
600873.SH,20230531,7.9983
600873.SH,20230530,7.9983
600873.SH,20230529,7.9983
600873.SH,20230526,7.9983
600873.SH,20230525,7.9983
600873.SH,20230524,7.9983
600873.SH,20230523,7.9983
600873.SH,20230522,7.9983
600873.SH,20230519,7.9983
600873.SH,20230518,7.9983
600873.SH,20230517,7.9983
600873.SH,20230516,7.9983
600873.SH,20230515,7.9983
600873.SH,20230512,7.9983
600873.SH,20230511,7.9983
600873.SH,20230510,7.9983
600873.SH,20230509,7.6528
600873.SH,20230508,7.6528
600873.SH,20230505,7.6528
600873.SH,20230504,7.6528
600873.SH,20230428,7.6528
600873.SH,20230427,7.6528
600873.SH,20230426,7.6528
600873.SH,20230425,7.6528
600873.SH,20230424,7.6528
600873.SH,20230421,7.6528
600873.SH,20230420,7.6528
600873.SH,20230419,7.6528
600873.SH,20230418,7.6528
600873.SH,20230417,7.6528
600873.SH,20230414,7.6528
600873.SH,20230413,7.6528
600873.SH,20230412,7.6528
600873.SH,20230411,7.6528
600873.SH,20230410,7.6528
600873.SH,20230407,7.6528
600873.SH,20230406,7.6528
600873.SH,20230404,7.6528
600873.SH,20230403,7.6528
600873.SH,20230331,7.6528
600873.SH,20230330,7.6528
600873.SH,20230329,7.6528
600873.SH,20230328,7.6528
600873.SH,20230327,7.6528
600873.SH,20230324,7.6528
600873.SH,20230323,7.6528
600873.SH,20230322,7.6528
600873.SH,20230321,7.6528
600873.SH,20230320,7.6528
600873.SH,20230317,7.6528
600873.SH,20230316,7.6528
600873.SH,20230315,7.6528
600873.SH,20230314,7.6528
600873.SH,20230313,7.6528
600873.SH,20230310,7.6528
600873.SH,20230309,7.6528
600873.SH,20230308,7.6528
600873.SH,20230307,7.6528
600873.SH,20230306,7.6528
600873.SH,20230303,7.6528
600873.SH,20230302,7.6528
600873.SH,20230301,7.6528
600873.SH,20230228,7.6528
600873.SH,20230227,7.6528
600873.SH,20230224,7.6528
600873.SH,20230223,7.6528
600873.SH,20230222,7.6528
600873.SH,20230221,7.6528
600873.SH,20230220,7.6528
600873.SH,20230217,7.6528
600873.SH,20230216,7.6528
600873.SH,20230215,7.6528
600873.SH,20230214,7.6528
600873.SH,20230213,7.6528
600873.SH,20230210,7.6528
600873.SH,20230209,7.6528
600873.SH,20230208,7.6528
600873.SH,20230207,7.6528
600873.SH,20230206,7.6528
600873.SH,20230203,7.6528
600873.SH,20230202,7.6528
600873.SH,20230201,7.6528
600873.SH,20230131,7.6528
600873.SH,20230130,7.6528
600873.SH,20230120,7.6528
600873.SH,20230119,7.6528
600873.SH,20230118,7.6528
600873.SH,20230117,7.6528
600873.SH,20230116,7.6528
600873.SH,20230113,7.6528
600873.SH,20230112,7.6528
600873.SH,20230111,7.6528
600873.SH,20230110,7.6528
600873.SH,20230109,7.6528
600873.SH,20230106,7.6528
600873.SH,20230105,7.6528
600873.SH,20230104,7.6528
600873.SH,20230103,7.6528
600873.SH,20221230,7.6528
600873.SH,20221229,7.6528
600873.SH,20221228,7.6528
600873.SH,20221227,7.6528
600873.SH,20221226,7.6528
600873.SH,20221223,7.6528
600873.SH,20221222,7.6528
600873.SH,20221221,7.6528
600873.SH,20221220,7.6528
600873.SH,20221219,7.6528
600873.SH,20221216,7.6528
600873.SH,20221215,7.6528
600873.SH,20221214,7.6528
600873.SH,20221213,7.6528
600873.SH,20221212,7.6528
600873.SH,20221209,7.6528
600873.SH,20221208,7.6528
600873.SH,20221207,7.6528
600873.SH,20221206,7.6528
600873.SH,20221205,7.6528
600873.SH,20221202,7.6528
600873.SH,20221201,7.6528
600873.SH,20221130,7.6528
600873.SH,20221129,7.6528
600873.SH,20221128,7.6528
600873.SH,20221125,7.6528
600873.SH,20221124,7.6528
600873.SH,20221123,7.6528
600873.SH,20221122,7.6528
600873.SH,20221121,7.6528
600873.SH,20221118,7.6528
600873.SH,20221117,7.6528
600873.SH,20221116,7.6528
600873.SH,20221115,7.6528
600873.SH,20221114,7.6528
600873.SH,20221111,7.6528
600873.SH,20221110,7.6528
600873.SH,20221109,7.6528
600873.SH,20221108,7.6528
600873.SH,20221107,7.6528
600873.SH,20221104,7.6528
600873.SH,20221103,7.6528
600873.SH,20221102,7.6528
600873.SH,20221101,7.6528
600873.SH,20221031,7.6528
600873.SH,20221028,7.6528
600873.SH,20221027,7.6528
600873.SH,20221026,7.6528
600873.SH,20221025,7.6528
600873.SH,20221024,7.6528
600873.SH,20221021,7.6528
600873.SH,20221020,7.6528
600873.SH,20221019,7.6528
600873.SH,20221018,7.6528
600873.SH,20221017,7.6528
600873.SH,20221014,7.6528
600873.SH,20221013,7.6528
600873.SH,20221012,7.6528
600873.SH,20221011,7.6528
600873.SH,20221010,7.6528
600873.SH,20220930,7.6528
600873.SH,20220929,7.6528
600873.SH,20220928,7.6528
600873.SH,20220927,7.6528
600873.SH,20220926,7.6528
600873.SH,20220923,7.6528
600873.SH,20220922,7.6528
600873.SH,20220921,7.6528
600873.SH,20220920,7.6528
600873.SH,20220919,7.6528
600873.SH,20220916,7.6528
600873.SH,20220915,7.6528
600873.SH,20220914,7.6528
600873.SH,20220913,7.6528
600873.SH,20220909,7.6528
600873.SH,20220908,7.6528
600873.SH,20220907,7.6528
600873.SH,20220906,7.6528
600873.SH,20220905,7.6528
600873.SH,20220902,7.6528
600873.SH,20220901,7.6528
600873.SH,20220831,7.6528
600873.SH,20220830,7.6528
600873.SH,20220829,7.6528
600873.SH,20220826,7.6528
600873.SH,20220825,7.6528
600873.SH,20220824,7.6528
600873.SH,20220823,7.6528
600873.SH,20220822,7.6528
600873.SH,20220819,7.6528
600873.SH,20220818,7.6528
600873.SH,20220817,7.6528
600873.SH,20220816,7.6528
600873.SH,20220815,7.6528
600873.SH,20220812,7.6528
600873.SH,20220811,7.6528
600873.SH,20220810,7.6528
600873.SH,20220809,7.6528
600873.SH,20220808,7.6528
600873.SH,20220805,7.6528
600873.SH,20220804,7.6528
600873.SH,20220803,7.6528
600873.SH,20220802,7.6528
600873.SH,20220801,7.6528
600873.SH,20220729,7.6528
600873.SH,20220728,7.6528
600873.SH,20220727,7.6528
600873.SH,20220726,7.6528
600873.SH,20220725,7.391
600873.SH,20220722,7.391
600873.SH,20220721,7.391
600873.SH,20220720,7.391
600873.SH,20220719,7.391
600873.SH,20220718,7.391
600873.SH,20220715,7.391
600873.SH,20220714,7.391
600873.SH,20220713,7.391
600873.SH,20220712,7.391
600873.SH,20220711,7.391
600873.SH,20220708,7.391
600873.SH,20220707,7.391
600873.SH,20220706,7.391
600873.SH,20220705,7.391
600873.SH,20220704,7.391
600873.SH,20220701,7.391
600873.SH,20220630,7.391
600873.SH,20220629,7.391
600873.SH,20220628,7.391
600873.SH,20220627,7.391
600873.SH,20220624,7.391
600873.SH,20220623,7.391
600873.SH,20220622,7.391
600873.SH,20220621,7.391
600873.SH,20220620,7.391
600873.SH,20220617,7.391
600873.SH,20220616,7.391
600873.SH,20220615,7.391
600873.SH,20220614,7.391
600873.SH,20220613,7.391
600873.SH,20220610,7.391
600873.SH,20220609,7.391
600873.SH,20220608,7.391
600873.SH,20220607,7.391
600873.SH,20220606,7.391
600873.SH,20220602,7.391
600873.SH,20220601,7.391
600873.SH,20220531,7.391
600873.SH,20220530,7.391
600873.SH,20220527,7.391
600873.SH,20220526,7.391
600873.SH,20220525,7.391
600873.SH,20220524,7.391
600873.SH,20220523,7.391
600873.SH,20220520,7.391
600873.SH,20220519,7.391
600873.SH,20220518,7.391
600873.SH,20220517,7.391
600873.SH,20220516,7.391
600873.SH,20220513,7.391
600873.SH,20220512,7.391
600873.SH,20220511,7.391
600873.SH,20220510,7.391
600873.SH,20220509,7.391
600873.SH,20220506,7.391
600873.SH,20220505,7.391
600873.SH,20220429,7.391
600873.SH,20220428,7.391
600873.SH,20220427,7.391
600873.SH,20220426,7.391
600873.SH,20220425,7.391
600873.SH,20220422,7.391
600873.SH,20220421,7.391
600873.SH,20220420,7.391
600873.SH,20220419,7.391
600873.SH,20220418,7.391
600873.SH,20220415,7.391
600873.SH,20220414,7.391
600873.SH,20220413,7.391
600873.SH,20220412,7.391
600873.SH,20220411,7.391
600873.SH,20220408,7.391
600873.SH,20220407,7.391
600873.SH,20220406,7.391
600873.SH,20220401,7.391
600873.SH,20220331,7.391
600873.SH,20220330,7.391
600873.SH,20220329,7.391
600873.SH,20220328,7.391
600873.SH,20220325,7.391
600873.SH,20220324,7.391
600873.SH,20220323,7.391
600873.SH,20220322,7.391
600873.SH,20220321,7.391
600873.SH,20220318,7.391
600873.SH,20220317,7.391
600873.SH,20220316,7.391
600873.SH,20220315,7.391
600873.SH,20220314,7.391
600873.SH,20220311,7.391
600873.SH,20220310,7.391
600873.SH,20220309,7.391
600873.SH,20220308,7.391
600873.SH,20220307,7.391
600873.SH,20220304,7.391
600873.SH,20220303,7.391
600873.SH,20220302,7.391
600873.SH,20220301,7.391
600873.SH,20220228,7.391
600873.SH,20220225,7.391
600873.SH,20220224,7.391
600873.SH,20220223,7.391
600873.SH,20220222,7.391
600873.SH,20220221,7.391
600873.SH,20220218,7.391
600873.SH,20220217,7.391
600873.SH,20220216,7.391
600873.SH,20220215,7.391
600873.SH,20220214,7.391
600873.SH,20220211,7.391
600873.SH,20220210,7.391
600873.SH,20220209,7.391
600873.SH,20220208,7.391
600873.SH,20220207,7.391
600873.SH,20220128,7.391
600873.SH,20220127,7.391
600873.SH,20220126,7.391
600873.SH,20220125,7.391
600873.SH,20220124,7.391
600873.SH,20220121,7.391
600873.SH,20220120,7.391
600873.SH,20220119,7.391
600873.SH,20220118,7.391
600873.SH,20220117,7.391
600873.SH,20220114,7.391
600873.SH,20220113,7.391
