ts_code,trade_date,adj_factor
688682.SH,20250820,2.8147
688682.SH,20250819,2.8147
688682.SH,20250818,2.8147
688682.SH,20250815,2.8147
688682.SH,20250814,2.8147
688682.SH,20250813,2.8147
688682.SH,20250812,2.8147
688682.SH,20250811,2.8147
688682.SH,20250808,2.8147
688682.SH,20250807,2.8147
688682.SH,20250806,2.8147
688682.SH,20250805,2.8147
688682.SH,20250804,2.8147
688682.SH,20250801,2.8147
688682.SH,20250731,2.8147
688682.SH,20250730,2.8147
688682.SH,20250729,2.8147
688682.SH,20250728,2.8147
688682.SH,20250725,2.8147
688682.SH,20250724,2.8147
688682.SH,20250723,2.8147
688682.SH,20250722,2.8147
688682.SH,20250721,2.8147
688682.SH,20250718,2.8147
688682.SH,20250717,2.8147
688682.SH,20250716,2.8147
688682.SH,20250715,2.8147
688682.SH,20250714,2.8147
688682.SH,20250711,2.8147
688682.SH,20250710,2.8147
688682.SH,20250709,2.8147
688682.SH,20250708,2.8147
688682.SH,20250707,2.8147
688682.SH,20250704,2.8147
688682.SH,20250703,2.8147
688682.SH,20250702,2.8147
688682.SH,20250701,2.8147
688682.SH,20250630,2.8147
688682.SH,20250627,2.8147
688682.SH,20250626,2.8147
688682.SH,20250625,2.8147
688682.SH,20250624,2.8147
688682.SH,20250623,2.8147
688682.SH,20250620,2.8147
688682.SH,20250619,2.8147
688682.SH,20250618,2.8147
688682.SH,20250617,2.8147
688682.SH,20250616,2.8147
688682.SH,20250613,2.8147
688682.SH,20250612,2.8147
688682.SH,20250611,2.8147
688682.SH,20250610,2.8147
688682.SH,20250609,2.8147
688682.SH,20250606,2.8147
688682.SH,20250605,2.8147
688682.SH,20250604,2.0007
688682.SH,20250603,2.0007
688682.SH,20250530,2.0007
688682.SH,20250529,2.0007
688682.SH,20250528,2.0007
688682.SH,20250527,2.0007
688682.SH,20250526,2.0007
688682.SH,20250523,2.0007
688682.SH,20250522,2.0007
688682.SH,20250521,2.0007
688682.SH,20250520,2.0007
688682.SH,20250519,2.0007
688682.SH,20250516,2.0007
688682.SH,20250515,2.0007
688682.SH,20250514,2.0007
688682.SH,20250513,2.0007
688682.SH,20250512,2.0007
688682.SH,20250509,2.0007
688682.SH,20250508,2.0007
688682.SH,20250507,2.0007
688682.SH,20250506,2.0007
688682.SH,20250430,2.0007
688682.SH,20250429,2.0007
688682.SH,20250428,2.0007
688682.SH,20250425,2.0007
688682.SH,20250424,2.0007
688682.SH,20250423,2.0007
688682.SH,20250422,2.0007
688682.SH,20250421,2.0007
688682.SH,20250418,2.0007
688682.SH,20250417,2.0007
688682.SH,20250416,2.0007
688682.SH,20250415,2.0007
688682.SH,20250414,2.0007
688682.SH,20250411,2.0007
688682.SH,20250410,2.0007
688682.SH,20250409,2.0007
688682.SH,20250408,2.0007
688682.SH,20250407,2.0007
688682.SH,20250403,2.0007
688682.SH,20250402,2.0007
688682.SH,20250401,2.0007
688682.SH,20250331,2.0007
688682.SH,20250328,2.0007
688682.SH,20250327,2.0007
688682.SH,20250326,2.0007
688682.SH,20250325,2.0007
688682.SH,20250324,2.0007
688682.SH,20250321,2.0007
688682.SH,20250320,2.0007
688682.SH,20250319,2.0007
688682.SH,20250318,2.0007
688682.SH,20250317,2.0007
688682.SH,20250314,2.0007
688682.SH,20250313,2.0007
688682.SH,20250312,2.0007
688682.SH,20250311,2.0007
688682.SH,20250310,2.0007
688682.SH,20250307,2.0007
688682.SH,20250306,2.0007
688682.SH,20250305,2.0007
688682.SH,20250304,2.0007
688682.SH,20250303,2.0007
688682.SH,20250228,2.0007
688682.SH,20250227,2.0007
688682.SH,20250226,2.0007
688682.SH,20250225,2.0007
688682.SH,20250224,2.0007
688682.SH,20250221,2.0007
688682.SH,20250220,2.0007
688682.SH,20250219,2.0007
688682.SH,20250218,2.0007
688682.SH,20250217,2.0007
688682.SH,20250214,2.0007
688682.SH,20250213,2.0007
688682.SH,20250212,2.0007
688682.SH,20250211,2.0007
688682.SH,20250210,2.0007
688682.SH,20250207,2.0007
688682.SH,20250206,2.0007
688682.SH,20250205,2.0007
688682.SH,20250127,2.0007
688682.SH,20250124,2.0007
688682.SH,20250123,2.0007
688682.SH,20250122,2.0007
688682.SH,20250121,2.0007
688682.SH,20250120,2.0007
688682.SH,20250117,2.0007
688682.SH,20250116,2.0007
688682.SH,20250115,2.0007
688682.SH,20250114,2.0007
688682.SH,20250113,2.0007
688682.SH,20250110,2.0007
688682.SH,20250109,2.0007
688682.SH,20250108,2.0007
688682.SH,20250107,2.0007
688682.SH,20250106,2.0007
688682.SH,20250103,2.0007
688682.SH,20250102,2.0007
688682.SH,20241231,2.0007
688682.SH,20241230,2.0007
688682.SH,20241227,2.0007
688682.SH,20241226,2.0007
688682.SH,20241225,2.0007
688682.SH,20241224,2.0007
688682.SH,20241223,2.0007
688682.SH,20241220,2.0007
688682.SH,20241219,2.0007
688682.SH,20241218,2.0007
688682.SH,20241217,2.0007
688682.SH,20241216,2.0007
688682.SH,20241213,2.0007
688682.SH,20241212,2.0007
688682.SH,20241211,2.0007
688682.SH,20241210,2.0007
688682.SH,20241209,2.0007
688682.SH,20241206,2.0007
688682.SH,20241205,2.0007
688682.SH,20241204,2.0007
688682.SH,20241203,2.0007
688682.SH,20241202,2.0007
688682.SH,20241129,2.0007
688682.SH,20241128,2.0007
688682.SH,20241127,2.0007
688682.SH,20241126,2.0007
688682.SH,20241125,2.0007
688682.SH,20241122,2.0007
688682.SH,20241121,2.0007
688682.SH,20241120,2.0007
688682.SH,20241119,2.0007
688682.SH,20241118,2.0007
688682.SH,20241115,2.0007
688682.SH,20241114,2.0007
688682.SH,20241113,2.0007
688682.SH,20241112,2.0007
688682.SH,20241111,2.0007
688682.SH,20241108,2.0007
688682.SH,20241107,2.0007
688682.SH,20241106,2.0007
688682.SH,20241105,2.0007
688682.SH,20241104,2.0007
688682.SH,20241101,2.0007
688682.SH,20241031,2.0007
688682.SH,20241030,2.0007
688682.SH,20241029,2.0007
688682.SH,20241028,2.0007
688682.SH,20241025,2.0007
688682.SH,20241024,2.0007
688682.SH,20241023,2.0007
688682.SH,20241022,2.0007
688682.SH,20241021,2.0007
688682.SH,20241018,2.0007
688682.SH,20241017,2.0007
688682.SH,20241016,2.0007
688682.SH,20241015,2.0007
688682.SH,20241014,2.0007
688682.SH,20241011,2.0007
688682.SH,20241010,2.0007
688682.SH,20241009,2.0007
688682.SH,20241008,2.0007
688682.SH,20240930,2.0007
688682.SH,20240927,2.0007
688682.SH,20240926,2.0007
688682.SH,20240925,1.9945
688682.SH,20240924,1.9945
688682.SH,20240923,1.9945
688682.SH,20240920,1.9945
688682.SH,20240919,1.9945
688682.SH,20240918,1.9945
688682.SH,20240913,1.9945
688682.SH,20240912,1.9945
688682.SH,20240911,1.9945
688682.SH,20240910,1.9945
688682.SH,20240909,1.9945
688682.SH,20240906,1.9945
688682.SH,20240905,1.9945
688682.SH,20240904,1.9945
688682.SH,20240903,1.9945
688682.SH,20240902,1.9945
688682.SH,20240830,1.9945
688682.SH,20240829,1.9945
688682.SH,20240828,1.9945
688682.SH,20240827,1.9945
688682.SH,20240826,1.9945
688682.SH,20240823,1.9945
688682.SH,20240822,1.9945
688682.SH,20240821,1.9945
688682.SH,20240820,1.9945
688682.SH,20240819,1.9945
688682.SH,20240816,1.9945
688682.SH,20240815,1.9945
688682.SH,20240814,1.9945
688682.SH,20240813,1.9945
688682.SH,20240812,1.9945
688682.SH,20240809,1.9945
688682.SH,20240808,1.9945
688682.SH,20240807,1.9945
688682.SH,20240806,1.9945
688682.SH,20240805,1.9945
688682.SH,20240802,1.9945
688682.SH,20240801,1.9945
688682.SH,20240731,1.9945
688682.SH,20240730,1.9945
688682.SH,20240729,1.9945
688682.SH,20240726,1.9945
688682.SH,20240725,1.9945
688682.SH,20240724,1.9945
688682.SH,20240723,1.9945
688682.SH,20240722,1.9945
688682.SH,20240719,1.9945
688682.SH,20240718,1.9945
688682.SH,20240717,1.9945
688682.SH,20240716,1.9945
688682.SH,20240715,1.9945
688682.SH,20240712,1.9945
688682.SH,20240711,1.9945
688682.SH,20240710,1.9945
688682.SH,20240709,1.9945
688682.SH,20240708,1.9945
688682.SH,20240705,1.9945
688682.SH,20240704,1.9945
688682.SH,20240703,1.986
688682.SH,20240702,1.986
688682.SH,20240701,1.986
688682.SH,20240628,1.986
688682.SH,20240627,1.986
688682.SH,20240626,1.986
688682.SH,20240625,1.9861
688682.SH,20240624,1.986
688682.SH,20240621,1.986
688682.SH,20240620,1.986
688682.SH,20240619,1.986
688682.SH,20240618,1.986
688682.SH,20240617,1.986
688682.SH,20240614,1.986
688682.SH,20240613,1.986
688682.SH,20240612,1.986
688682.SH,20240611,1.986
688682.SH,20240607,1.986
688682.SH,20240606,1.986
688682.SH,20240605,1.986
688682.SH,20240604,1.986
688682.SH,20240603,1.986
688682.SH,20240531,1.986
688682.SH,20240530,1.986
688682.SH,20240529,1.986
688682.SH,20240528,1.986
688682.SH,20240527,1.986
688682.SH,20240524,1.986
688682.SH,20240523,1.986
688682.SH,20240522,1.986
688682.SH,20240521,1.986
688682.SH,20240520,1.986
688682.SH,20240517,1.986
688682.SH,20240516,1.986
688682.SH,20240515,1.986
688682.SH,20240514,1.986
688682.SH,20240513,1.986
688682.SH,20240510,1.986
688682.SH,20240509,1.986
688682.SH,20240508,1.986
688682.SH,20240507,1.986
688682.SH,20240506,1.986
688682.SH,20240430,1.986
688682.SH,20240429,1.986
688682.SH,20240426,1.986
688682.SH,20240425,1.986
688682.SH,20240424,1.986
688682.SH,20240423,1.986
688682.SH,20240422,1.986
688682.SH,20240419,1.986
688682.SH,20240418,1.986
688682.SH,20240417,1.986
688682.SH,20240416,1.986
688682.SH,20240415,1.986
688682.SH,20240412,1.986
688682.SH,20240411,1.986
688682.SH,20240410,1.986
688682.SH,20240409,1.986
688682.SH,20240408,1.986
688682.SH,20240403,1.986
688682.SH,20240402,1.986
688682.SH,20240401,1.986
688682.SH,20240329,1.986
688682.SH,20240328,1.986
688682.SH,20240327,1.986
688682.SH,20240326,1.986
688682.SH,20240325,1.986
688682.SH,20240322,1.986
688682.SH,20240321,1.986
688682.SH,20240320,1.986
688682.SH,20240319,1.986
688682.SH,20240318,1.986
688682.SH,20240315,1.986
688682.SH,20240314,1.986
688682.SH,20240313,1.986
688682.SH,20240312,1.986
688682.SH,20240311,1.986
688682.SH,20240308,1.986
688682.SH,20240307,1.986
688682.SH,20240306,1.986
688682.SH,20240305,1.986
688682.SH,20240304,1.986
688682.SH,20240301,1.986
688682.SH,20240229,1.986
688682.SH,20240228,1.986
688682.SH,20240227,1.986
688682.SH,20240226,1.986
688682.SH,20240223,1.986
688682.SH,20240222,1.986
688682.SH,20240221,1.986
688682.SH,20240220,1.986
688682.SH,20240219,1.986
688682.SH,20240208,1.986
688682.SH,20240207,1.986
688682.SH,20240206,1.986
688682.SH,20240205,1.986
688682.SH,20240202,1.986
688682.SH,20240201,1.986
688682.SH,20240131,1.986
688682.SH,20240130,1.986
688682.SH,20240129,1.986
688682.SH,20240126,1.986
688682.SH,20240125,1.986
688682.SH,20240124,1.986
688682.SH,20240123,1.986
688682.SH,20240122,1.986
688682.SH,20240119,1.986
688682.SH,20240118,1.986
688682.SH,20240117,1.986
688682.SH,20240116,1.986
688682.SH,20240115,1.986
688682.SH,20240112,1.986
688682.SH,20240111,1.986
688682.SH,20240110,1.986
688682.SH,20240109,1.986
688682.SH,20240108,1.986
688682.SH,20240105,1.986
688682.SH,20240104,1.986
688682.SH,20240103,1.986
688682.SH,20240102,1.986
688682.SH,20231229,1.986
688682.SH,20231228,1.986
688682.SH,20231227,1.986
688682.SH,20231226,1.986
688682.SH,20231225,1.986
688682.SH,20231222,1.986
688682.SH,20231221,1.986
688682.SH,20231220,1.986
688682.SH,20231219,1.986
688682.SH,20231218,1.986
688682.SH,20231215,1.986
688682.SH,20231214,1.986
688682.SH,20231213,1.986
688682.SH,20231212,1.986
688682.SH,20231211,1.986
688682.SH,20231208,1.986
688682.SH,20231207,1.986
688682.SH,20231206,1.986
688682.SH,20231205,1.986
688682.SH,20231204,1.986
688682.SH,20231201,1.986
688682.SH,20231130,1.986
688682.SH,20231129,1.986
688682.SH,20231128,1.986
688682.SH,20231127,1.986
688682.SH,20231124,1.986
688682.SH,20231123,1.986
688682.SH,20231122,1.986
688682.SH,20231121,1.986
688682.SH,20231120,1.986
688682.SH,20231117,1.986
688682.SH,20231116,1.986
688682.SH,20231115,1.986
688682.SH,20231114,1.986
688682.SH,20231113,1.986
688682.SH,20231110,1.986
688682.SH,20231109,1.986
688682.SH,20231108,1.986
688682.SH,20231107,1.986
688682.SH,20231106,1.986
688682.SH,20231103,1.986
688682.SH,20231102,1.986
688682.SH,20231101,1.986
688682.SH,20231031,1.986
688682.SH,20231030,1.986
688682.SH,20231027,1.986
688682.SH,20231026,1.986
688682.SH,20231025,1.986
688682.SH,20231024,1.986
688682.SH,20231023,1.986
688682.SH,20231020,1.986
688682.SH,20231019,1.986
688682.SH,20231018,1.986
688682.SH,20231017,1.986
688682.SH,20231016,1.986
688682.SH,20231013,1.986
688682.SH,20231012,1.986
688682.SH,20231011,1.986
688682.SH,20231010,1.986
688682.SH,20231009,1.986
688682.SH,20230928,1.986
688682.SH,20230927,1.986
688682.SH,20230926,1.986
688682.SH,20230925,1.986
688682.SH,20230922,1.986
688682.SH,20230921,1.986
688682.SH,20230920,1.986
688682.SH,20230919,1.986
688682.SH,20230918,1.986
688682.SH,20230915,1.986
688682.SH,20230914,1.986
688682.SH,20230913,1.986
688682.SH,20230912,1.986
688682.SH,20230911,1.986
688682.SH,20230908,1.986
688682.SH,20230907,1.986
688682.SH,20230906,1.986
688682.SH,20230905,1.986
688682.SH,20230904,1.986
688682.SH,20230901,1.986
688682.SH,20230831,1.986
688682.SH,20230830,1.986
688682.SH,20230829,1.986
688682.SH,20230828,1.986
688682.SH,20230825,1.986
688682.SH,20230824,1.986
688682.SH,20230823,1.986
688682.SH,20230822,1.986
688682.SH,20230821,1.986
688682.SH,20230818,1.986
688682.SH,20230817,1.986
688682.SH,20230816,1.986
688682.SH,20230815,1.986
688682.SH,20230814,1.986
688682.SH,20230811,1.986
688682.SH,20230810,1.986
688682.SH,20230809,1.986
688682.SH,20230808,1.986
688682.SH,20230807,1.986
688682.SH,20230804,1.986
688682.SH,20230803,1.986
688682.SH,20230802,1.986
688682.SH,20230801,1.986
688682.SH,20230731,1.986
688682.SH,20230728,1.986
688682.SH,20230727,1.986
688682.SH,20230726,1.986
688682.SH,20230725,1.986
688682.SH,20230724,1.986
688682.SH,20230721,1.986
688682.SH,20230720,1.986
688682.SH,20230719,1.986
688682.SH,20230718,1.986
688682.SH,20230717,1.986
688682.SH,20230714,1.986
688682.SH,20230713,1.986
688682.SH,20230712,1.413
688682.SH,20230711,1.413
688682.SH,20230710,1.413
688682.SH,20230707,1.413
688682.SH,20230706,1.413
688682.SH,20230705,1.413
688682.SH,20230704,1.413
688682.SH,20230703,1.413
688682.SH,20230630,1.413
688682.SH,20230629,1.413
688682.SH,20230628,1.413
688682.SH,20230627,1.413
688682.SH,20230626,1.413
688682.SH,20230621,1.413
688682.SH,20230620,1.413
688682.SH,20230619,1.413
688682.SH,20230616,1.413
688682.SH,20230615,1.413
688682.SH,20230614,1.413
688682.SH,20230613,1.413
688682.SH,20230612,1.413
688682.SH,20230609,1.413
688682.SH,20230608,1.413
688682.SH,20230607,1.413
688682.SH,20230606,1.413
688682.SH,20230605,1.413
688682.SH,20230602,1.413
688682.SH,20230601,1.413
688682.SH,20230531,1.413
688682.SH,20230530,1.413
688682.SH,20230529,1.413
688682.SH,20230526,1.413
688682.SH,20230525,1.413
688682.SH,20230524,1.413
688682.SH,20230523,1.413
688682.SH,20230522,1.413
688682.SH,20230519,1.413
688682.SH,20230518,1.413
688682.SH,20230517,1.413
688682.SH,20230516,1.413
688682.SH,20230515,1.413
688682.SH,20230512,1.413
688682.SH,20230511,1.413
688682.SH,20230510,1.413
688682.SH,20230509,1.413
688682.SH,20230508,1.413
688682.SH,20230505,1.413
688682.SH,20230504,1.413
688682.SH,20230428,1.413
688682.SH,20230427,1.413
688682.SH,20230426,1.413
688682.SH,20230425,1.413
688682.SH,20230424,1.413
688682.SH,20230421,1.413
688682.SH,20230420,1.413
688682.SH,20230419,1.413
688682.SH,20230418,1.413
688682.SH,20230417,1.413
688682.SH,20230414,1.413
688682.SH,20230413,1.413
688682.SH,20230412,1.413
688682.SH,20230411,1.413
688682.SH,20230410,1.413
688682.SH,20230407,1.413
688682.SH,20230406,1.413
688682.SH,20230404,1.413
688682.SH,20230403,1.413
688682.SH,20230331,1.413
688682.SH,20230330,1.413
688682.SH,20230329,1.413
688682.SH,20230328,1.413
688682.SH,20230327,1.413
688682.SH,20230324,1.413
688682.SH,20230323,1.413
688682.SH,20230322,1.413
688682.SH,20230321,1.413
688682.SH,20230320,1.413
688682.SH,20230317,1.413
688682.SH,20230316,1.413
688682.SH,20230315,1.413
688682.SH,20230314,1.413
688682.SH,20230313,1.413
688682.SH,20230310,1.413
688682.SH,20230309,1.413
688682.SH,20230308,1.413
688682.SH,20230307,1.413
688682.SH,20230306,1.413
688682.SH,20230303,1.413
688682.SH,20230302,1.413
688682.SH,20230301,1.413
688682.SH,20230228,1.413
688682.SH,20230227,1.413
688682.SH,20230224,1.413
688682.SH,20230223,1.413
688682.SH,20230222,1.413
688682.SH,20230221,1.413
688682.SH,20230220,1.413
688682.SH,20230217,1.413
688682.SH,20230216,1.413
688682.SH,20230215,1.413
688682.SH,20230214,1.413
688682.SH,20230213,1.413
688682.SH,20230210,1.413
688682.SH,20230209,1.413
688682.SH,20230208,1.413
688682.SH,20230207,1.413
688682.SH,20230206,1.413
688682.SH,20230203,1.413
688682.SH,20230202,1.413
688682.SH,20230201,1.413
688682.SH,20230131,1.413
688682.SH,20230130,1.413
688682.SH,20230120,1.413
688682.SH,20230119,1.413
688682.SH,20230118,1.413
688682.SH,20230117,1.413
688682.SH,20230116,1.413
688682.SH,20230113,1.413
688682.SH,20230112,1.413
688682.SH,20230111,1.413
688682.SH,20230110,1.413
688682.SH,20230109,1.413
688682.SH,20230106,1.413
688682.SH,20230105,1.413
688682.SH,20230104,1.413
688682.SH,20230103,1.413
688682.SH,20221230,1.413
688682.SH,20221229,1.413
688682.SH,20221228,1.413
688682.SH,20221227,1.413
688682.SH,20221226,1.413
688682.SH,20221223,1.413
688682.SH,20221222,1.413
688682.SH,20221221,1.413
688682.SH,20221220,1.413
688682.SH,20221219,1.413
688682.SH,20221216,1.413
688682.SH,20221215,1.413
688682.SH,20221214,1.413
688682.SH,20221213,1.413
688682.SH,20221212,1.413
688682.SH,20221209,1.413
688682.SH,20221208,1.413
688682.SH,20221207,1.413
688682.SH,20221206,1.413
688682.SH,20221205,1.413
688682.SH,20221202,1.413
688682.SH,20221201,1.413
688682.SH,20221130,1.413
688682.SH,20221129,1.413
688682.SH,20221128,1.413
688682.SH,20221125,1.413
688682.SH,20221124,1.413
688682.SH,20221123,1.413
688682.SH,20221122,1.413
688682.SH,20221121,1.413
688682.SH,20221118,1.413
688682.SH,20221117,1.413
688682.SH,20221116,1.413
688682.SH,20221115,1.413
688682.SH,20221114,1.413
688682.SH,20221111,1.413
688682.SH,20221110,1.413
688682.SH,20221109,1.413
688682.SH,20221108,1.413
688682.SH,20221107,1.413
688682.SH,20221104,1.413
688682.SH,20221103,1.413
688682.SH,20221102,1.413
688682.SH,20221101,1.413
688682.SH,20221031,1.413
688682.SH,20221028,1.413
688682.SH,20221027,1.413
688682.SH,20221026,1.413
688682.SH,20221025,1.413
688682.SH,20221024,1.413
688682.SH,20221021,1.413
688682.SH,20221020,1.413
688682.SH,20221019,1.413
688682.SH,20221018,1.413
688682.SH,20221017,1.413
688682.SH,20221014,1.413
688682.SH,20221013,1.413
688682.SH,20221012,1.413
688682.SH,20221011,1.413
688682.SH,20221010,1.413
688682.SH,20220930,1.413
688682.SH,20220929,1.413
688682.SH,20220928,1.413
688682.SH,20220927,1.413
688682.SH,20220926,1.413
688682.SH,20220923,1.413
688682.SH,20220922,1.413
688682.SH,20220921,1.413
688682.SH,20220920,1.413
688682.SH,20220919,1.413
688682.SH,20220916,1.413
688682.SH,20220915,1.413
688682.SH,20220914,1.413
688682.SH,20220913,1.413
688682.SH,20220909,1.413
688682.SH,20220908,1.413
688682.SH,20220907,1.413
688682.SH,20220906,1.413
688682.SH,20220905,1.413
688682.SH,20220902,1.413
688682.SH,20220901,1.413
688682.SH,20220831,1.413
688682.SH,20220830,1.413
688682.SH,20220829,1.413
688682.SH,20220826,1.413
688682.SH,20220825,1.413
688682.SH,20220824,1.413
688682.SH,20220823,1.413
688682.SH,20220822,1.413
688682.SH,20220819,1.413
688682.SH,20220818,1.413
688682.SH,20220817,1.413
688682.SH,20220816,1.413
688682.SH,20220815,1.413
688682.SH,20220812,1.413
688682.SH,20220811,1.413
688682.SH,20220810,1.413
688682.SH,20220809,1.413
688682.SH,20220808,1.413
688682.SH,20220805,1.413
688682.SH,20220804,1.413
688682.SH,20220803,1.413
688682.SH,20220802,1.413
688682.SH,20220801,1.413
688682.SH,20220729,1.413
688682.SH,20220728,1.413
688682.SH,20220727,1.413
688682.SH,20220726,1.413
688682.SH,20220725,1.413
688682.SH,20220722,1.413
688682.SH,20220721,1.413
688682.SH,20220720,1.413
688682.SH,20220719,1.413
688682.SH,20220718,1.413
688682.SH,20220715,1.413
688682.SH,20220714,1.413
688682.SH,20220713,1.413
688682.SH,20220712,1.413
688682.SH,20220711,1.413
688682.SH,20220708,1.413
688682.SH,20220707,1.413
688682.SH,20220706,1.413
688682.SH,20220705,1.413
688682.SH,20220704,1.413
688682.SH,20220701,1.413
688682.SH,20220630,1.413
688682.SH,20220629,1.413
688682.SH,20220628,1.413
688682.SH,20220627,1.413
688682.SH,20220624,1.413
688682.SH,20220623,1.413
688682.SH,20220622,1.413
688682.SH,20220621,1.413
688682.SH,20220620,1.005
688682.SH,20220617,1.005
688682.SH,20220616,1.005
688682.SH,20220615,1.005
688682.SH,20220614,1.005
688682.SH,20220613,1.005
688682.SH,20220610,1.005
688682.SH,20220609,1.005
688682.SH,20220608,1.005
688682.SH,20220607,1.005
688682.SH,20220606,1.005
688682.SH,20220602,1.005
688682.SH,20220601,1.005
688682.SH,20220531,1.005
688682.SH,20220530,1.005
688682.SH,20220527,1.005
688682.SH,20220526,1.005
688682.SH,20220525,1.005
688682.SH,20220524,1.005
688682.SH,20220523,1.005
688682.SH,20220520,1.005
688682.SH,20220519,1.005
688682.SH,20220518,1.005
688682.SH,20220517,1.005
688682.SH,20220516,1.005
688682.SH,20220513,1.005
688682.SH,20220512,1.005
688682.SH,20220511,1.005
688682.SH,20220510,1.005
688682.SH,20220509,1.005
688682.SH,20220506,1.005
688682.SH,20220505,1.005
688682.SH,20220429,1.005
688682.SH,20220428,1.005
688682.SH,20220427,1.005
688682.SH,20220426,1.005
688682.SH,20220425,1.005
688682.SH,20220422,1.005
688682.SH,20220421,1.005
688682.SH,20220420,1.005
688682.SH,20220419,1.005
688682.SH,20220418,1.005
688682.SH,20220415,1.005
688682.SH,20220414,1.005
688682.SH,20220413,1.005
688682.SH,20220412,1.005
688682.SH,20220411,1.005
688682.SH,20220408,1.005
688682.SH,20220407,1.005
688682.SH,20220406,1.005
688682.SH,20220401,1.005
688682.SH,20220331,1.005
688682.SH,20220330,1.005
688682.SH,20220329,1.005
688682.SH,20220328,1.005
688682.SH,20220325,1.005
688682.SH,20220324,1.005
688682.SH,20220323,1.005
688682.SH,20220322,1.005
688682.SH,20220321,1.005
688682.SH,20220318,1.005
688682.SH,20220317,1.005
688682.SH,20220316,1.005
688682.SH,20220315,1.005
688682.SH,20220314,1.005
688682.SH,20220311,1.005
688682.SH,20220310,1.005
688682.SH,20220309,1.005
688682.SH,20220308,1.005
688682.SH,20220307,1.005
688682.SH,20220304,1.005
688682.SH,20220303,1.005
688682.SH,20220302,1.005
688682.SH,20220301,1.005
688682.SH,20220228,1.005
688682.SH,20220225,1.005
688682.SH,20220224,1.005
688682.SH,20220223,1.005
688682.SH,20220222,1.005
688682.SH,20220221,1.005
688682.SH,20220218,1.005
688682.SH,20220217,1.005
688682.SH,20220216,1.005
688682.SH,20220215,1.005
688682.SH,20220214,1.005
688682.SH,20220211,1.005
688682.SH,20220210,1.005
688682.SH,20220209,1.005
688682.SH,20220208,1.005
688682.SH,20220207,1.005
688682.SH,20220128,1.005
688682.SH,20220127,1.005
688682.SH,20220126,1.005
688682.SH,20220125,1.005
688682.SH,20220124,1.005
688682.SH,20220121,1.005
688682.SH,20220120,1.005
688682.SH,20220119,1.005
688682.SH,20220118,1.005
688682.SH,20220117,1.005
688682.SH,20220114,1.005
688682.SH,20220113,1.005
688682.SH,20220112,1.005
688682.SH,20220111,1.005
688682.SH,20220110,1.005
688682.SH,20220107,1.005
688682.SH,20220106,1.005
688682.SH,20220105,1.005
688682.SH,20220104,1.005
