ts_code,trade_date,adj_factor
301280.SZ,20250903,2.2406
301280.SZ,20250902,2.2406
301280.SZ,20250901,2.2406
301280.SZ,20250829,2.2406
301280.SZ,20250828,2.2406
301280.SZ,20250827,2.2406
301280.SZ,20250826,2.2406
301280.SZ,20250825,2.2406
301280.SZ,20250822,2.2406
301280.SZ,20250821,2.2406
301280.SZ,20250820,2.2406
301280.SZ,20250819,2.2406
301280.SZ,20250818,2.2406
301280.SZ,20250815,2.2406
301280.SZ,20250814,2.2406
301280.SZ,20250813,2.2406
301280.SZ,20250812,2.2406
301280.SZ,20250811,2.2406
301280.SZ,20250808,2.2406
301280.SZ,20250807,2.2406
301280.SZ,20250806,2.2406
301280.SZ,20250805,2.2406
301280.SZ,20250804,2.2406
301280.SZ,20250801,2.2406
301280.SZ,20250731,2.2406
301280.SZ,20250730,2.2406
301280.SZ,20250729,2.2406
301280.SZ,20250728,2.2406
301280.SZ,20250725,2.2406
301280.SZ,20250724,2.2406
301280.SZ,20250723,2.2406
301280.SZ,20250722,2.2406
301280.SZ,20250721,2.2406
301280.SZ,20250718,2.2406
301280.SZ,20250717,2.2406
301280.SZ,20250716,2.2406
301280.SZ,20250715,2.2406
301280.SZ,20250714,2.2406
301280.SZ,20250711,2.2406
301280.SZ,20250710,2.2406
301280.SZ,20250709,2.2406
301280.SZ,20250708,2.2406
301280.SZ,20250707,2.2406
301280.SZ,20250704,2.2406
301280.SZ,20250703,2.2406
301280.SZ,20250702,2.2406
301280.SZ,20250701,2.2406
301280.SZ,20250630,2.2406
301280.SZ,20250627,2.2406
301280.SZ,20250626,2.2406
301280.SZ,20250625,2.2406
301280.SZ,20250624,2.2406
301280.SZ,20250623,2.2406
301280.SZ,20250620,2.2406
301280.SZ,20250619,2.2406
301280.SZ,20250618,2.2406
301280.SZ,20250617,2.2406
301280.SZ,20250616,2.2406
301280.SZ,20250613,2.2406
301280.SZ,20250612,2.2406
301280.SZ,20250611,2.2406
301280.SZ,20250610,2.2406
301280.SZ,20250609,2.2406
301280.SZ,20250606,2.2406
301280.SZ,20250605,2.2406
301280.SZ,20250604,2.2406
301280.SZ,20250603,2.2406
301280.SZ,20250530,2.2406
301280.SZ,20250529,2.2406
301280.SZ,20250528,2.2406
301280.SZ,20250527,2.2406
301280.SZ,20250526,2.2406
301280.SZ,20250523,2.2406
301280.SZ,20250522,2.2406
301280.SZ,20250521,2.2406
301280.SZ,20250520,2.2406
301280.SZ,20250519,2.2406
301280.SZ,20250516,2.2406
301280.SZ,20250515,2.2406
301280.SZ,20250514,2.2406
301280.SZ,20250513,2.2406
301280.SZ,20250512,2.2406
301280.SZ,20250509,2.2406
301280.SZ,20250508,2.2406
301280.SZ,20250507,2.2406
301280.SZ,20250506,2.2406
301280.SZ,20250430,2.2406
301280.SZ,20250429,1.568
301280.SZ,20250428,1.568
301280.SZ,20250425,1.568
301280.SZ,20250424,1.568
301280.SZ,20250423,1.568
301280.SZ,20250422,1.568
301280.SZ,20250421,1.568
301280.SZ,20250418,1.568
301280.SZ,20250417,1.568
301280.SZ,20250416,1.568
301280.SZ,20250415,1.568
301280.SZ,20250414,1.568
301280.SZ,20250411,1.568
301280.SZ,20250410,1.568
301280.SZ,20250409,1.568
301280.SZ,20250408,1.568
301280.SZ,20250407,1.568
301280.SZ,20250403,1.568
301280.SZ,20250402,1.568
301280.SZ,20250401,1.568
301280.SZ,20250331,1.568
301280.SZ,20250328,1.568
301280.SZ,20250327,1.568
301280.SZ,20250326,1.568
301280.SZ,20250325,1.568
301280.SZ,20250324,1.568
301280.SZ,20250321,1.568
301280.SZ,20250320,1.568
301280.SZ,20250319,1.568
301280.SZ,20250318,1.568
301280.SZ,20250317,1.568
301280.SZ,20250314,1.568
301280.SZ,20250313,1.568
301280.SZ,20250312,1.568
301280.SZ,20250311,1.568
301280.SZ,20250310,1.568
301280.SZ,20250307,1.568
301280.SZ,20250306,1.568
301280.SZ,20250305,1.568
301280.SZ,20250304,1.568
301280.SZ,20250303,1.568
301280.SZ,20250228,1.568
301280.SZ,20250227,1.568
301280.SZ,20250226,1.568
301280.SZ,20250225,1.568
301280.SZ,20250224,1.568
301280.SZ,20250221,1.568
301280.SZ,20250220,1.568
301280.SZ,20250219,1.568
301280.SZ,20250218,1.568
301280.SZ,20250217,1.568
301280.SZ,20250214,1.568
301280.SZ,20250213,1.568
301280.SZ,20250212,1.568
301280.SZ,20250211,1.568
301280.SZ,20250210,1.568
301280.SZ,20250207,1.568
301280.SZ,20250206,1.568
301280.SZ,20250205,1.568
301280.SZ,20250127,1.568
301280.SZ,20250124,1.568
301280.SZ,20250123,1.568
301280.SZ,20250122,1.568
301280.SZ,20250121,1.568
301280.SZ,20250120,1.568
301280.SZ,20250117,1.568
301280.SZ,20250116,1.568
301280.SZ,20250115,1.568
301280.SZ,20250114,1.568
301280.SZ,20250113,1.568
301280.SZ,20250110,1.568
301280.SZ,20250109,1.568
301280.SZ,20250108,1.568
301280.SZ,20250107,1.568
301280.SZ,20250106,1.568
301280.SZ,20250103,1.568
301280.SZ,20250102,1.568
301280.SZ,20241231,1.568
301280.SZ,20241230,1.568
301280.SZ,20241227,1.568
301280.SZ,20241226,1.568
301280.SZ,20241225,1.568
301280.SZ,20241224,1.568
301280.SZ,20241223,1.568
301280.SZ,20241220,1.568
301280.SZ,20241219,1.568
301280.SZ,20241218,1.568
301280.SZ,20241217,1.568
301280.SZ,20241216,1.568
301280.SZ,20241213,1.568
301280.SZ,20241212,1.568
301280.SZ,20241211,1.568
301280.SZ,20241210,1.568
301280.SZ,20241209,1.568
301280.SZ,20241206,1.568
301280.SZ,20241205,1.568
301280.SZ,20241204,1.568
301280.SZ,20241203,1.568
301280.SZ,20241202,1.568
301280.SZ,20241129,1.568
301280.SZ,20241128,1.568
301280.SZ,20241127,1.568
301280.SZ,20241126,1.568
301280.SZ,20241125,1.568
301280.SZ,20241122,1.568
301280.SZ,20241121,1.568
301280.SZ,20241120,1.568
301280.SZ,20241119,1.568
301280.SZ,20241118,1.568
301280.SZ,20241115,1.568
301280.SZ,20241114,1.568
301280.SZ,20241113,1.568
301280.SZ,20241112,1.568
301280.SZ,20241111,1.568
301280.SZ,20241108,1.568
301280.SZ,20241107,1.568
301280.SZ,20241106,1.568
301280.SZ,20241105,1.568
301280.SZ,20241104,1.568
301280.SZ,20241101,1.568
301280.SZ,20241031,1.568
301280.SZ,20241030,1.568
301280.SZ,20241029,1.568
301280.SZ,20241028,1.568
301280.SZ,20241025,1.568
301280.SZ,20241024,1.568
301280.SZ,20241023,1.568
301280.SZ,20241022,1.568
301280.SZ,20241021,1.568
301280.SZ,20241018,1.568
301280.SZ,20241017,1.568
301280.SZ,20241016,1.568
301280.SZ,20241015,1.568
301280.SZ,20241014,1.568
301280.SZ,20241011,1.568
301280.SZ,20241010,1.568
301280.SZ,20241009,1.568
301280.SZ,20241008,1.568
301280.SZ,20240930,1.568
301280.SZ,20240927,1.568
301280.SZ,20240926,1.568
301280.SZ,20240925,1.568
301280.SZ,20240924,1.568
301280.SZ,20240923,1.568
301280.SZ,20240920,1.568
301280.SZ,20240919,1.568
301280.SZ,20240918,1.568
301280.SZ,20240913,1.568
301280.SZ,20240912,1.568
301280.SZ,20240911,1.568
301280.SZ,20240910,1.568
301280.SZ,20240909,1.568
301280.SZ,20240906,1.568
301280.SZ,20240905,1.568
301280.SZ,20240904,1.568
301280.SZ,20240903,1.568
301280.SZ,20240902,1.568
301280.SZ,20240830,1.568
301280.SZ,20240829,1.568
301280.SZ,20240828,1.568
301280.SZ,20240827,1.568
301280.SZ,20240826,1.568
301280.SZ,20240823,1.568
301280.SZ,20240822,1.568
301280.SZ,20240821,1.568
301280.SZ,20240820,1.568
301280.SZ,20240819,1.568
301280.SZ,20240816,1.568
301280.SZ,20240815,1.568
301280.SZ,20240814,1.568
301280.SZ,20240813,1.568
301280.SZ,20240812,1.568
301280.SZ,20240809,1.568
301280.SZ,20240808,1.568
301280.SZ,20240807,1.568
301280.SZ,20240806,1.568
301280.SZ,20240805,1.568
301280.SZ,20240802,1.568
301280.SZ,20240801,1.568
301280.SZ,20240731,1.568
301280.SZ,20240730,1.568
301280.SZ,20240729,1.568
301280.SZ,20240726,1.568
301280.SZ,20240725,1.568
301280.SZ,20240724,1.568
301280.SZ,20240723,1.568
301280.SZ,20240722,1.568
301280.SZ,20240719,1.568
301280.SZ,20240718,1.568
301280.SZ,20240717,1.568
301280.SZ,20240716,1.568
301280.SZ,20240715,1.568
301280.SZ,20240712,1.568
301280.SZ,20240711,1.568
301280.SZ,20240710,1.568
301280.SZ,20240709,1.568
301280.SZ,20240708,1.568
301280.SZ,20240705,1.568
301280.SZ,20240704,1.568
301280.SZ,20240703,1.568
301280.SZ,20240702,1.568
301280.SZ,20240701,1.568
301280.SZ,20240628,1.568
301280.SZ,20240627,1.568
301280.SZ,20240626,1.568
301280.SZ,20240625,1.5684
301280.SZ,20240624,1.5684
301280.SZ,20240621,1.5684
301280.SZ,20240620,1.5684
301280.SZ,20240619,1.5684
301280.SZ,20240618,1.5684
301280.SZ,20240617,1.5684
301280.SZ,20240614,1.5684
301280.SZ,20240613,1.5684
301280.SZ,20240612,1.5684
301280.SZ,20240611,1.5684
301280.SZ,20240607,1.5684
301280.SZ,20240606,1.5684
301280.SZ,20240605,1.5684
301280.SZ,20240604,1.5684
301280.SZ,20240603,1.5684
301280.SZ,20240531,1.5684
301280.SZ,20240530,1.5684
301280.SZ,20240529,1.5684
301280.SZ,20240528,1.5684
301280.SZ,20240527,1.5684
301280.SZ,20240524,1.5684
301280.SZ,20240523,1.5684
301280.SZ,20240522,1.5684
301280.SZ,20240521,1.5684
301280.SZ,20240520,1.5684
301280.SZ,20240517,1.5684
301280.SZ,20240516,1.5684
301280.SZ,20240515,1.5684
301280.SZ,20240514,1.5684
301280.SZ,20240513,1.5684
301280.SZ,20240510,1.5684
301280.SZ,20240509,1.5684
301280.SZ,20240508,1.5684
301280.SZ,20240507,1.53
301280.SZ,20240506,1.53
301280.SZ,20240430,1.53
301280.SZ,20240429,1.53
301280.SZ,20240426,1.53
301280.SZ,20240425,1.53
301280.SZ,20240424,1.53
301280.SZ,20240423,1.53
301280.SZ,20240422,1.53
301280.SZ,20240419,1.53
301280.SZ,20240418,1.53
301280.SZ,20240417,1.53
301280.SZ,20240416,1.53
301280.SZ,20240415,1.53
301280.SZ,20240412,1.53
301280.SZ,20240411,1.53
301280.SZ,20240410,1.53
301280.SZ,20240409,1.53
301280.SZ,20240408,1.53
301280.SZ,20240403,1.53
301280.SZ,20240402,1.53
301280.SZ,20240401,1.53
301280.SZ,20240329,1.53
301280.SZ,20240328,1.53
301280.SZ,20240327,1.53
301280.SZ,20240326,1.53
301280.SZ,20240325,1.53
301280.SZ,20240322,1.53
301280.SZ,20240321,1.53
301280.SZ,20240320,1.53
301280.SZ,20240319,1.53
301280.SZ,20240318,1.53
301280.SZ,20240315,1.53
301280.SZ,20240314,1.53
301280.SZ,20240313,1.53
301280.SZ,20240312,1.53
301280.SZ,20240311,1.53
301280.SZ,20240308,1.53
301280.SZ,20240307,1.53
301280.SZ,20240306,1.53
301280.SZ,20240305,1.53
301280.SZ,20240304,1.53
301280.SZ,20240301,1.53
301280.SZ,20240229,1.53
301280.SZ,20240228,1.53
301280.SZ,20240227,1.53
301280.SZ,20240226,1.53
301280.SZ,20240223,1.53
301280.SZ,20240222,1.53
301280.SZ,20240221,1.53
301280.SZ,20240220,1.53
301280.SZ,20240219,1.53
301280.SZ,20240208,1.53
301280.SZ,20240207,1.53
301280.SZ,20240206,1.53
301280.SZ,20240205,1.53
301280.SZ,20240202,1.53
301280.SZ,20240201,1.53
301280.SZ,20240131,1.53
301280.SZ,20240130,1.53
301280.SZ,20240129,1.53
301280.SZ,20240126,1.53
301280.SZ,20240125,1.53
301280.SZ,20240124,1.53
301280.SZ,20240123,1.53
301280.SZ,20240122,1.53
301280.SZ,20240119,1.53
301280.SZ,20240118,1.53
301280.SZ,20240117,1.53
301280.SZ,20240116,1.53
301280.SZ,20240115,1.53
301280.SZ,20240112,1.53
301280.SZ,20240111,1.53
301280.SZ,20240110,1.53
301280.SZ,20240109,1.53
301280.SZ,20240108,1.53
301280.SZ,20240105,1.53
301280.SZ,20240104,1.53
301280.SZ,20240103,1.53
301280.SZ,20240102,1.53
301280.SZ,20231229,1.53
301280.SZ,20231228,1.53
301280.SZ,20231227,1.53
301280.SZ,20231226,1.53
301280.SZ,20231225,1.53
301280.SZ,20231222,1.53
301280.SZ,20231221,1.53
301280.SZ,20231220,1.53
301280.SZ,20231219,1.53
301280.SZ,20231218,1.53
301280.SZ,20231215,1.53
301280.SZ,20231214,1.53
301280.SZ,20231213,1.53
301280.SZ,20231212,1.53
301280.SZ,20231211,1.53
301280.SZ,20231208,1.53
301280.SZ,20231207,1.53
301280.SZ,20231206,1.53
301280.SZ,20231205,1.53
301280.SZ,20231204,1.53
301280.SZ,20231201,1.53
301280.SZ,20231130,1.53
301280.SZ,20231129,1.53
301280.SZ,20231128,1.53
301280.SZ,20231127,1.53
301280.SZ,20231124,1.53
301280.SZ,20231123,1.53
301280.SZ,20231122,1.53
301280.SZ,20231121,1.53
301280.SZ,20231120,1.53
301280.SZ,20231117,1.53
301280.SZ,20231116,1.53
301280.SZ,20231115,1.53
301280.SZ,20231114,1.53
301280.SZ,20231113,1.53
301280.SZ,20231110,1.53
301280.SZ,20231109,1.53
301280.SZ,20231108,1.53
301280.SZ,20231107,1.53
301280.SZ,20231106,1.53
301280.SZ,20231103,1.53
301280.SZ,20231102,1.53
301280.SZ,20231101,1.53
301280.SZ,20231031,1.53
301280.SZ,20231030,1.53
301280.SZ,20231027,1.53
301280.SZ,20231026,1.53
301280.SZ,20231025,1.53
301280.SZ,20231024,1.53
301280.SZ,20231023,1.53
301280.SZ,20231020,1.53
301280.SZ,20231019,1.53
301280.SZ,20231018,1.53
301280.SZ,20231017,1.53
301280.SZ,20231016,1.53
301280.SZ,20231013,1.53
301280.SZ,20231012,1.53
301280.SZ,20231011,1.53
301280.SZ,20231010,1.53
301280.SZ,20231009,1.53
301280.SZ,20230928,1.53
301280.SZ,20230927,1.53
301280.SZ,20230926,1.53
301280.SZ,20230925,1.53
301280.SZ,20230922,1.53
301280.SZ,20230921,1.53
301280.SZ,20230920,1.53
301280.SZ,20230919,1.53
301280.SZ,20230918,1.53
301280.SZ,20230915,1.53
301280.SZ,20230914,1.53
301280.SZ,20230913,1.53
301280.SZ,20230912,1.53
301280.SZ,20230911,1.53
301280.SZ,20230908,1.53
301280.SZ,20230907,1.53
301280.SZ,20230906,1.53
301280.SZ,20230905,1.53
301280.SZ,20230904,1.53
301280.SZ,20230901,1.53
301280.SZ,20230831,1.53
301280.SZ,20230830,1.53
301280.SZ,20230829,1.53
301280.SZ,20230828,1.53
301280.SZ,20230825,1.53
301280.SZ,20230824,1.53
301280.SZ,20230823,1.53
301280.SZ,20230822,1.53
301280.SZ,20230821,1.53
301280.SZ,20230818,1.53
301280.SZ,20230817,1.53
301280.SZ,20230816,1.53
301280.SZ,20230815,1.53
301280.SZ,20230814,1.53
301280.SZ,20230811,1.53
301280.SZ,20230810,1.53
301280.SZ,20230809,1.53
301280.SZ,20230808,1.53
301280.SZ,20230807,1.53
301280.SZ,20230804,1.53
301280.SZ,20230803,1.53
301280.SZ,20230802,1.53
301280.SZ,20230801,1.53
301280.SZ,20230731,1.53
301280.SZ,20230728,1.53
301280.SZ,20230727,1.53
301280.SZ,20230726,1.53
301280.SZ,20230725,1.53
301280.SZ,20230724,1.53
301280.SZ,20230721,1.53
301280.SZ,20230720,1.53
301280.SZ,20230719,1.53
301280.SZ,20230718,1.53
301280.SZ,20230717,1.53
301280.SZ,20230714,1.53
301280.SZ,20230713,1.53
301280.SZ,20230712,1.53
301280.SZ,20230711,1.53
301280.SZ,20230710,1.53
301280.SZ,20230707,1.53
301280.SZ,20230706,1.53
301280.SZ,20230705,1.53
301280.SZ,20230704,1.53
301280.SZ,20230703,1.53
301280.SZ,20230630,1.53
301280.SZ,20230629,1.53
301280.SZ,20230628,1.53
301280.SZ,20230627,1.53
301280.SZ,20230626,1.53
301280.SZ,20230621,1.53
301280.SZ,20230620,1.53
301280.SZ,20230619,1.53
301280.SZ,20230616,1.53
301280.SZ,20230615,1.53
301280.SZ,20230614,1.53
301280.SZ,20230613,1.53
301280.SZ,20230612,1.53
301280.SZ,20230609,1.53
301280.SZ,20230608,1.53
301280.SZ,20230607,1.53
301280.SZ,20230606,1.53
301280.SZ,20230605,1.53
301280.SZ,20230602,1.53
301280.SZ,20230601,1.53
301280.SZ,20230531,1.53
301280.SZ,20230530,1.53
301280.SZ,20230529,1.53
301280.SZ,20230526,1.53
301280.SZ,20230525,1.53
301280.SZ,20230524,1.53
301280.SZ,20230523,1.53
301280.SZ,20230522,1.53
301280.SZ,20230519,1.53
301280.SZ,20230518,1.53
301280.SZ,20230517,1.53
301280.SZ,20230516,1.53
301280.SZ,20230515,1.53
301280.SZ,20230512,1.53
301280.SZ,20230511,1.53
301280.SZ,20230510,1.53
301280.SZ,20230509,1.53
301280.SZ,20230508,1.53
301280.SZ,20230505,1.0
301280.SZ,20230504,1.0
301280.SZ,20230428,1.0
301280.SZ,20230427,1.0
301280.SZ,20230426,1.0
301280.SZ,20230425,1.0
301280.SZ,20230424,1.0
301280.SZ,20230421,1.0
301280.SZ,20230420,1.0
301280.SZ,20230419,1.0
301280.SZ,20230418,1.0
301280.SZ,20230417,1.0
301280.SZ,20230414,1.0
301280.SZ,20230413,1.0
301280.SZ,20230412,1.0
301280.SZ,20230411,1.0
301280.SZ,20230410,1.0
301280.SZ,20230407,1.0
301280.SZ,20230406,1.0
301280.SZ,20230404,1.0
301280.SZ,20230403,1.0
301280.SZ,20230331,1.0
301280.SZ,20230330,1.0
301280.SZ,20230329,1.0
301280.SZ,20230328,1.0
301280.SZ,20230327,1.0
301280.SZ,20230324,1.0
301280.SZ,20230323,1.0
301280.SZ,20230322,1.0
301280.SZ,20230321,1.0
301280.SZ,20230320,1.0
301280.SZ,20230317,1.0
301280.SZ,20230316,1.0
301280.SZ,20230315,1.0
301280.SZ,20230314,1.0
301280.SZ,20230313,1.0
301280.SZ,20230310,1.0
301280.SZ,20230309,1.0
301280.SZ,20230308,1.0
301280.SZ,20230307,1.0
301280.SZ,20230306,1.0
301280.SZ,20230303,1.0
301280.SZ,20230302,1.0
301280.SZ,20230301,1.0
301280.SZ,20230228,1.0
301280.SZ,20230227,1.0
301280.SZ,20230224,1.0
301280.SZ,20230223,1.0
301280.SZ,20230222,1.0
301280.SZ,20230221,1.0
301280.SZ,20230220,1.0
301280.SZ,20230217,1.0
301280.SZ,20230216,1.0
301280.SZ,20230215,1.0
301280.SZ,20230214,1.0
301280.SZ,20230213,1.0
301280.SZ,20230210,1.0
301280.SZ,20230209,1.0
301280.SZ,20230208,1.0
301280.SZ,20230207,1.0
301280.SZ,20230206,1.0
301280.SZ,20230203,1.0
301280.SZ,20230202,1.0
301280.SZ,20230201,1.0
301280.SZ,20230131,1.0
301280.SZ,20230130,1.0
301280.SZ,20230120,1.0
301280.SZ,20230119,1.0
301280.SZ,20230118,1.0
301280.SZ,20230117,1.0
301280.SZ,20230116,1.0
301280.SZ,20230113,1.0
301280.SZ,20230112,1.0
301280.SZ,20230111,1.0
301280.SZ,20230110,1.0
301280.SZ,20230109,1.0
301280.SZ,20230106,1.0
301280.SZ,20230105,1.0
301280.SZ,20230104,1.0
301280.SZ,20230103,1.0
301280.SZ,20221230,1.0
301280.SZ,20221229,1.0
301280.SZ,20221228,1.0
301280.SZ,20221227,1.0
301280.SZ,20221226,1.0
