ts_code,trade_date,adj_factor
000419.SZ,20240904,16.3253
000419.SZ,20240903,16.3253
000419.SZ,20240902,16.3253
000419.SZ,20240830,16.3253
000419.SZ,20240829,16.3253
000419.SZ,20240828,16.3253
000419.SZ,20240827,16.3253
000419.SZ,20240826,16.3253
000419.SZ,20240823,16.3253
000419.SZ,20240822,16.3253
000419.SZ,20240821,16.3253
000419.SZ,20240820,16.3253
000419.SZ,20240819,16.3253
000419.SZ,20240816,16.3253
000419.SZ,20240815,16.3253
000419.SZ,20240814,16.3253
000419.SZ,20240813,16.3253
000419.SZ,20240812,16.3253
000419.SZ,20240809,16.3253
000419.SZ,20240808,15.878
000419.SZ,20240807,15.878
000419.SZ,20240806,15.878
000419.SZ,20240805,15.878
000419.SZ,20240802,15.878
000419.SZ,20240801,15.878
000419.SZ,20240731,15.878
000419.SZ,20240730,15.878
000419.SZ,20240729,15.878
000419.SZ,20240726,15.878
000419.SZ,20240725,15.878
000419.SZ,20240724,15.878
000419.SZ,20240723,15.878
000419.SZ,20240722,15.878
000419.SZ,20240719,15.878
000419.SZ,20240718,15.878
000419.SZ,20240717,15.878
000419.SZ,20240716,15.878
000419.SZ,20240715,15.878
000419.SZ,20240712,15.878
000419.SZ,20240711,15.878
000419.SZ,20240710,15.878
000419.SZ,20240709,15.878
000419.SZ,20240708,15.878
000419.SZ,20240705,15.878
000419.SZ,20240704,15.878
000419.SZ,20240703,15.878
000419.SZ,20240702,15.878
000419.SZ,20240701,15.878
000419.SZ,20240628,15.878
000419.SZ,20240627,15.878
000419.SZ,20240626,15.878
000419.SZ,20240625,15.878
000419.SZ,20240624,15.878
000419.SZ,20240621,15.878
000419.SZ,20240620,15.878
000419.SZ,20240619,15.878
000419.SZ,20240618,15.878
000419.SZ,20240617,15.878
000419.SZ,20240614,15.878
000419.SZ,20240613,15.878
000419.SZ,20240612,15.878
000419.SZ,20240611,15.878
000419.SZ,20240607,15.878
000419.SZ,20240606,15.878
000419.SZ,20240605,15.878
000419.SZ,20240604,15.878
000419.SZ,20240603,15.878
000419.SZ,20240531,15.878
000419.SZ,20240530,15.878
000419.SZ,20240529,15.878
000419.SZ,20240528,15.878
000419.SZ,20240527,15.878
000419.SZ,20240524,15.878
000419.SZ,20240523,15.878
000419.SZ,20240522,15.878
000419.SZ,20240521,15.878
000419.SZ,20240520,15.878
000419.SZ,20240517,15.878
000419.SZ,20240516,15.878
000419.SZ,20240515,15.878
000419.SZ,20240514,15.878
000419.SZ,20240513,15.878
000419.SZ,20240510,15.878
000419.SZ,20240509,15.878
000419.SZ,20240508,15.878
000419.SZ,20240507,15.878
000419.SZ,20240506,15.878
000419.SZ,20240430,15.878
000419.SZ,20240429,15.878
000419.SZ,20240426,15.878
000419.SZ,20240425,15.878
000419.SZ,20240424,15.878
000419.SZ,20240423,15.878
000419.SZ,20240422,15.878
000419.SZ,20240419,15.878
000419.SZ,20240418,15.878
000419.SZ,20240417,15.878
000419.SZ,20240416,15.878
000419.SZ,20240415,15.878
000419.SZ,20240412,15.878
000419.SZ,20240411,15.878
000419.SZ,20240410,15.878
000419.SZ,20240409,15.878
000419.SZ,20240408,15.878
000419.SZ,20240403,15.878
000419.SZ,20240402,15.878
000419.SZ,20240401,15.878
000419.SZ,20240329,15.878
000419.SZ,20240328,15.878
000419.SZ,20240327,15.878
000419.SZ,20240326,15.878
000419.SZ,20240325,15.878
000419.SZ,20240322,15.878
000419.SZ,20240321,15.878
000419.SZ,20240320,15.878
000419.SZ,20240319,15.878
000419.SZ,20240318,15.878
000419.SZ,20240315,15.878
000419.SZ,20240314,15.878
000419.SZ,20240313,15.878
000419.SZ,20240312,15.878
000419.SZ,20240311,15.878
000419.SZ,20240308,15.878
000419.SZ,20240307,15.878
000419.SZ,20240306,15.878
000419.SZ,20240305,15.878
000419.SZ,20240304,15.878
000419.SZ,20240301,15.878
000419.SZ,20240229,15.878
000419.SZ,20240228,15.878
000419.SZ,20240227,15.878
000419.SZ,20240226,15.878
000419.SZ,20240223,15.878
000419.SZ,20240222,15.878
000419.SZ,20240221,15.878
000419.SZ,20240220,15.878
000419.SZ,20240219,15.878
000419.SZ,20240208,15.878
000419.SZ,20240207,15.878
000419.SZ,20240206,15.878
000419.SZ,20240205,15.878
000419.SZ,20240202,15.878
000419.SZ,20240201,15.878
000419.SZ,20240131,15.878
000419.SZ,20240130,15.878
000419.SZ,20240129,15.878
000419.SZ,20240126,15.878
000419.SZ,20240125,15.878
000419.SZ,20240124,15.878
000419.SZ,20240123,15.878
000419.SZ,20240122,15.878
000419.SZ,20240119,15.878
000419.SZ,20240118,15.878
000419.SZ,20240117,15.878
000419.SZ,20240116,15.878
000419.SZ,20240115,15.878
000419.SZ,20240112,15.878
000419.SZ,20240111,15.878
000419.SZ,20240110,15.878
000419.SZ,20240109,15.878
000419.SZ,20240108,15.878
000419.SZ,20240105,15.878
000419.SZ,20240104,15.878
000419.SZ,20240103,15.878
000419.SZ,20240102,15.878
000419.SZ,20231229,15.878
000419.SZ,20231228,15.878
000419.SZ,20231227,15.878
000419.SZ,20231226,15.878
000419.SZ,20231225,15.878
000419.SZ,20231222,15.878
000419.SZ,20231221,15.878
000419.SZ,20231220,15.878
000419.SZ,20231219,15.878
000419.SZ,20231218,15.878
000419.SZ,20231215,15.878
000419.SZ,20231214,15.878
000419.SZ,20231213,15.878
000419.SZ,20231212,15.878
000419.SZ,20231211,15.878
000419.SZ,20231208,15.878
000419.SZ,20231207,15.878
000419.SZ,20231206,15.878
000419.SZ,20231205,15.878
000419.SZ,20231204,15.878
000419.SZ,20231201,15.878
000419.SZ,20231130,15.878
000419.SZ,20231129,15.878
000419.SZ,20231128,15.878
000419.SZ,20231127,15.878
000419.SZ,20231124,15.878
000419.SZ,20231123,15.878
000419.SZ,20231122,15.878
000419.SZ,20231121,15.878
000419.SZ,20231120,15.878
000419.SZ,20231117,15.878
000419.SZ,20231116,15.878
000419.SZ,20231115,15.878
000419.SZ,20231114,15.878
000419.SZ,20231113,15.878
000419.SZ,20231110,15.878
000419.SZ,20231109,15.878
000419.SZ,20231108,15.878
000419.SZ,20231107,15.878
000419.SZ,20231106,15.878
000419.SZ,20231103,15.878
000419.SZ,20231102,15.878
000419.SZ,20231101,15.878
000419.SZ,20231031,15.878
000419.SZ,20231030,15.878
000419.SZ,20231027,15.878
000419.SZ,20231026,15.878
000419.SZ,20231025,15.878
000419.SZ,20231024,15.878
000419.SZ,20231023,15.878
000419.SZ,20231020,15.878
000419.SZ,20231019,15.878
000419.SZ,20231018,15.878
000419.SZ,20231017,15.878
000419.SZ,20231016,15.878
000419.SZ,20231013,15.878
000419.SZ,20231012,15.878
000419.SZ,20231011,15.878
000419.SZ,20231010,15.878
000419.SZ,20231009,15.878
000419.SZ,20230928,15.878
000419.SZ,20230927,15.878
000419.SZ,20230926,15.878
000419.SZ,20230925,15.878
000419.SZ,20230922,15.878
000419.SZ,20230921,15.878
000419.SZ,20230920,15.878
000419.SZ,20230919,15.878
000419.SZ,20230918,15.878
000419.SZ,20230915,15.878
000419.SZ,20230914,15.878
000419.SZ,20230913,15.878
000419.SZ,20230912,15.878
000419.SZ,20230911,15.878
000419.SZ,20230908,15.878
000419.SZ,20230907,15.878
000419.SZ,20230906,15.878
000419.SZ,20230905,15.878
000419.SZ,20230904,15.878
000419.SZ,20230901,15.878
000419.SZ,20230831,15.878
000419.SZ,20230830,15.878
000419.SZ,20230829,15.878
000419.SZ,20230828,15.878
000419.SZ,20230825,15.878
000419.SZ,20230824,15.878
000419.SZ,20230823,15.878
000419.SZ,20230822,15.878
000419.SZ,20230821,15.878
000419.SZ,20230818,15.878
000419.SZ,20230817,15.878
000419.SZ,20230816,15.878
000419.SZ,20230815,15.878
000419.SZ,20230814,15.878
000419.SZ,20230811,15.878
000419.SZ,20230810,15.878
000419.SZ,20230809,15.878
000419.SZ,20230808,15.878
000419.SZ,20230807,15.878
000419.SZ,20230804,15.878
000419.SZ,20230803,15.497
000419.SZ,20230802,15.497
000419.SZ,20230801,15.497
000419.SZ,20230731,15.497
000419.SZ,20230728,15.497
000419.SZ,20230727,15.497
000419.SZ,20230726,15.497
000419.SZ,20230725,15.497
000419.SZ,20230724,15.497
000419.SZ,20230721,15.497
000419.SZ,20230720,15.497
000419.SZ,20230719,15.497
000419.SZ,20230718,15.497
000419.SZ,20230717,15.497
000419.SZ,20230714,15.497
000419.SZ,20230713,15.497
000419.SZ,20230712,15.497
000419.SZ,20230711,15.497
000419.SZ,20230710,15.497
000419.SZ,20230707,15.497
000419.SZ,20230706,15.497
000419.SZ,20230705,15.497
000419.SZ,20230704,15.497
000419.SZ,20230703,15.497
000419.SZ,20230630,15.497
000419.SZ,20230629,15.497
000419.SZ,20230628,15.497
000419.SZ,20230627,15.497
000419.SZ,20230626,15.497
000419.SZ,20230621,15.497
000419.SZ,20230620,15.497
000419.SZ,20230619,15.497
000419.SZ,20230616,15.497
000419.SZ,20230615,15.497
000419.SZ,20230614,15.497
000419.SZ,20230613,15.497
000419.SZ,20230612,15.497
000419.SZ,20230609,15.497
000419.SZ,20230608,15.497
000419.SZ,20230607,15.497
000419.SZ,20230606,15.497
000419.SZ,20230605,15.497
000419.SZ,20230602,15.497
000419.SZ,20230601,15.497
000419.SZ,20230531,15.4969
000419.SZ,20230530,15.4969
000419.SZ,20230529,15.4969
000419.SZ,20230526,15.4969
000419.SZ,20230525,15.4969
000419.SZ,20230524,15.4969
000419.SZ,20230523,15.4969
000419.SZ,20230522,15.4969
000419.SZ,20230519,15.4969
000419.SZ,20230518,15.4969
000419.SZ,20230517,15.4969
000419.SZ,20230516,15.4969
000419.SZ,20230515,15.4969
000419.SZ,20230512,15.4969
000419.SZ,20230511,15.4969
000419.SZ,20230510,15.4969
000419.SZ,20230509,15.4969
000419.SZ,20230508,15.4969
000419.SZ,20230505,15.4969
000419.SZ,20230504,15.4969
000419.SZ,20230428,15.4969
000419.SZ,20230427,15.4969
000419.SZ,20230426,15.4969
000419.SZ,20230425,15.4969
000419.SZ,20230424,15.4969
000419.SZ,20230421,15.4969
000419.SZ,20230420,15.4969
000419.SZ,20230419,15.4969
000419.SZ,20230418,15.4969
000419.SZ,20230417,15.4969
000419.SZ,20230414,15.4969
000419.SZ,20230413,15.4969
000419.SZ,20230412,15.4969
000419.SZ,20230411,15.4969
000419.SZ,20230410,15.4969
000419.SZ,20230407,15.4969
000419.SZ,20230406,15.4969
000419.SZ,20230404,15.4969
000419.SZ,20230403,15.4969
000419.SZ,20230331,15.4969
000419.SZ,20230330,15.4969
000419.SZ,20230329,15.4969
000419.SZ,20230328,15.4969
000419.SZ,20230327,15.4969
000419.SZ,20230324,15.4969
000419.SZ,20230323,15.4969
000419.SZ,20230322,15.4969
000419.SZ,20230321,15.4969
000419.SZ,20230320,15.4969
000419.SZ,20230317,15.4969
000419.SZ,20230316,15.4969
000419.SZ,20230315,15.4969
000419.SZ,20230314,15.4969
000419.SZ,20230313,15.4969
000419.SZ,20230310,15.4969
000419.SZ,20230309,15.4969
000419.SZ,20230308,15.4969
000419.SZ,20230307,15.4969
000419.SZ,20230306,15.4969
000419.SZ,20230303,15.4969
000419.SZ,20230302,15.4969
000419.SZ,20230301,15.4969
000419.SZ,20230228,15.4969
000419.SZ,20230227,15.4969
000419.SZ,20230224,15.4969
000419.SZ,20230223,15.4969
000419.SZ,20230222,15.4969
000419.SZ,20230221,15.4969
000419.SZ,20230220,15.4969
000419.SZ,20230217,15.4969
000419.SZ,20230216,15.4969
000419.SZ,20230215,15.4969
000419.SZ,20230214,15.4969
000419.SZ,20230213,15.4969
000419.SZ,20230210,15.4969
000419.SZ,20230209,15.4969
000419.SZ,20230208,15.4969
000419.SZ,20230207,15.4969
000419.SZ,20230206,15.4969
000419.SZ,20230203,15.4969
000419.SZ,20230202,15.4969
000419.SZ,20230201,15.4969
000419.SZ,20230131,15.4969
000419.SZ,20230130,15.4969
000419.SZ,20230120,15.4969
000419.SZ,20230119,15.4969
000419.SZ,20230118,15.4969
000419.SZ,20230117,15.4969
000419.SZ,20230116,15.4969
000419.SZ,20230113,15.4969
000419.SZ,20230112,15.4969
000419.SZ,20230111,15.4969
000419.SZ,20230110,15.4969
000419.SZ,20230109,15.4969
000419.SZ,20230106,15.4969
000419.SZ,20230105,15.4969
000419.SZ,20230104,15.4969
000419.SZ,20230103,15.4969
000419.SZ,20221230,15.4969
000419.SZ,20221229,15.4969
000419.SZ,20221228,15.4969
000419.SZ,20221227,15.4969
000419.SZ,20221226,15.4969
000419.SZ,20221223,15.4969
000419.SZ,20221222,15.4969
000419.SZ,20221221,15.4969
000419.SZ,20221220,15.4969
000419.SZ,20221219,15.4969
000419.SZ,20221216,15.4969
000419.SZ,20221215,15.4969
000419.SZ,20221214,15.4969
000419.SZ,20221213,15.4969
000419.SZ,20221212,15.4969
000419.SZ,20221209,15.4969
000419.SZ,20221208,15.4969
000419.SZ,20221207,15.4969
000419.SZ,20221206,15.4969
000419.SZ,20221205,15.4969
000419.SZ,20221202,15.4969
000419.SZ,20221201,15.4969
000419.SZ,20221130,15.4969
000419.SZ,20221129,15.4969
000419.SZ,20221128,15.4969
000419.SZ,20221125,15.4969
000419.SZ,20221124,15.4969
000419.SZ,20221123,15.4969
000419.SZ,20221122,15.4969
000419.SZ,20221121,15.4969
000419.SZ,20221118,15.4969
000419.SZ,20221117,15.4969
000419.SZ,20221116,15.4969
000419.SZ,20221115,15.4969
000419.SZ,20221114,15.4969
000419.SZ,20221111,15.4969
000419.SZ,20221110,15.4969
000419.SZ,20221109,15.4969
000419.SZ,20221108,15.4969
000419.SZ,20221107,15.4969
000419.SZ,20221104,15.4969
000419.SZ,20221103,15.4969
000419.SZ,20221102,15.4969
000419.SZ,20221101,15.4969
000419.SZ,20221031,15.4969
000419.SZ,20221028,15.4969
000419.SZ,20221027,15.4969
000419.SZ,20221026,15.4969
000419.SZ,20221025,15.4969
000419.SZ,20221024,15.4969
000419.SZ,20221021,15.4969
000419.SZ,20221020,15.4969
000419.SZ,20221019,15.4969
000419.SZ,20221018,15.4969
000419.SZ,20221017,15.4969
000419.SZ,20221014,15.4969
000419.SZ,20221013,15.4969
000419.SZ,20221012,15.4969
000419.SZ,20221011,15.4969
000419.SZ,20221010,15.4969
000419.SZ,20220930,15.4969
000419.SZ,20220929,15.4969
000419.SZ,20220928,15.4969
000419.SZ,20220927,15.4969
000419.SZ,20220926,15.4969
000419.SZ,20220923,15.4969
000419.SZ,20220922,15.4969
000419.SZ,20220921,15.4969
000419.SZ,20220920,15.4969
000419.SZ,20220919,15.4969
000419.SZ,20220916,15.4969
000419.SZ,20220915,15.4969
000419.SZ,20220914,15.4969
000419.SZ,20220913,15.4969
000419.SZ,20220909,15.4969
000419.SZ,20220908,15.4969
000419.SZ,20220907,15.4969
000419.SZ,20220906,15.4969
000419.SZ,20220905,15.4969
000419.SZ,20220902,15.4969
000419.SZ,20220901,15.4969
000419.SZ,20220831,15.4969
000419.SZ,20220830,15.4969
000419.SZ,20220829,15.4969
000419.SZ,20220826,15.4969
000419.SZ,20220825,15.4969
000419.SZ,20220824,15.4969
000419.SZ,20220823,15.4969
000419.SZ,20220822,15.4969
000419.SZ,20220819,15.4969
000419.SZ,20220818,15.4969
000419.SZ,20220817,15.4969
000419.SZ,20220816,15.4969
000419.SZ,20220815,15.4969
000419.SZ,20220812,15.4969
000419.SZ,20220811,15.4969
000419.SZ,20220810,14.999
000419.SZ,20220809,14.999
000419.SZ,20220808,14.999
000419.SZ,20220805,14.999
000419.SZ,20220804,14.999
000419.SZ,20220803,14.999
000419.SZ,20220802,14.999
000419.SZ,20220801,14.999
000419.SZ,20220729,14.999
000419.SZ,20220728,14.999
000419.SZ,20220727,14.999
000419.SZ,20220726,14.999
000419.SZ,20220725,14.999
000419.SZ,20220722,14.999
000419.SZ,20220721,14.999
000419.SZ,20220720,14.999
000419.SZ,20220719,14.999
000419.SZ,20220718,14.999
000419.SZ,20220715,14.999
000419.SZ,20220714,14.999
000419.SZ,20220713,14.999
000419.SZ,20220712,14.999
000419.SZ,20220711,14.999
000419.SZ,20220708,14.999
000419.SZ,20220707,14.999
000419.SZ,20220706,14.999
000419.SZ,20220705,14.999
000419.SZ,20220704,14.999
000419.SZ,20220701,14.999
000419.SZ,20220630,14.999
000419.SZ,20220629,14.999
000419.SZ,20220628,14.999
000419.SZ,20220627,14.999
000419.SZ,20220624,14.999
000419.SZ,20220623,14.999
000419.SZ,20220622,14.999
000419.SZ,20220621,14.999
000419.SZ,20220620,14.999
000419.SZ,20220617,14.999
000419.SZ,20220616,14.999
000419.SZ,20220615,14.999
000419.SZ,20220614,14.999
000419.SZ,20220613,14.999
000419.SZ,20220610,14.999
000419.SZ,20220609,14.999
000419.SZ,20220608,14.999
000419.SZ,20220607,14.999
000419.SZ,20220606,14.999
000419.SZ,20220602,14.999
000419.SZ,20220601,14.999
000419.SZ,20220531,14.999
000419.SZ,20220530,14.999
000419.SZ,20220527,14.999
000419.SZ,20220526,14.999
000419.SZ,20220525,14.999
000419.SZ,20220524,14.999
000419.SZ,20220523,14.999
000419.SZ,20220520,14.999
000419.SZ,20220519,14.999
000419.SZ,20220518,14.999
000419.SZ,20220517,14.999
000419.SZ,20220516,14.999
000419.SZ,20220513,14.999
000419.SZ,20220512,14.999
000419.SZ,20220511,14.999
000419.SZ,20220510,14.999
000419.SZ,20220509,14.999
000419.SZ,20220506,14.999
000419.SZ,20220505,14.999
000419.SZ,20220429,14.999
000419.SZ,20220428,14.999
000419.SZ,20220427,14.999
