ts_code,trade_date,adj_factor
601588.SH,20250212,1.2904
601588.SH,20250211,1.2904
601588.SH,20250210,1.2904
601588.SH,20250207,1.2904
601588.SH,20250206,1.2904
601588.SH,20250205,1.2904
601588.SH,20250127,1.2904
601588.SH,20250124,1.2904
601588.SH,20250123,1.2904
601588.SH,20250122,1.2904
601588.SH,20250121,1.2904
601588.SH,20250120,1.2904
601588.SH,20250117,1.2904
601588.SH,20250116,1.2904
601588.SH,20250115,1.2904
601588.SH,20250114,1.2904
601588.SH,20250113,1.2904
601588.SH,20250110,1.2904
601588.SH,20250109,1.2904
601588.SH,20250108,1.2904
601588.SH,20250107,1.2904
601588.SH,20250106,1.2904
601588.SH,20250103,1.2904
601588.SH,20250102,1.2904
601588.SH,20241231,1.2904
601588.SH,20241230,1.2904
601588.SH,20241227,1.2904
601588.SH,20241226,1.2904
601588.SH,20241225,1.2904
601588.SH,20241224,1.2904
601588.SH,20241223,1.2904
601588.SH,20241220,1.2904
601588.SH,20241219,1.2904
601588.SH,20241218,1.2904
601588.SH,20241217,1.2904
601588.SH,20241216,1.2904
601588.SH,20241213,1.2904
601588.SH,20241212,1.2904
601588.SH,20241211,1.2904
601588.SH,20241210,1.2904
601588.SH,20241209,1.2904
601588.SH,20241206,1.2904
601588.SH,20241205,1.2904
601588.SH,20241204,1.2904
601588.SH,20241203,1.2904
601588.SH,20241202,1.2904
601588.SH,20241129,1.2904
601588.SH,20241128,1.2904
601588.SH,20241127,1.2904
601588.SH,20241126,1.2904
601588.SH,20241125,1.2904
601588.SH,20241122,1.2904
601588.SH,20241121,1.2904
601588.SH,20241120,1.2904
601588.SH,20241119,1.2904
601588.SH,20241118,1.2904
601588.SH,20241115,1.2904
601588.SH,20241114,1.2904
601588.SH,20241113,1.2904
601588.SH,20241112,1.2904
601588.SH,20241111,1.2904
601588.SH,20241108,1.2904
601588.SH,20241107,1.2904
601588.SH,20241106,1.2904
601588.SH,20241105,1.2904
601588.SH,20241104,1.2904
601588.SH,20241101,1.2904
601588.SH,20241031,1.2904
601588.SH,20241030,1.2904
601588.SH,20241029,1.2904
601588.SH,20241028,1.2904
601588.SH,20241025,1.2904
601588.SH,20241024,1.2904
601588.SH,20241023,1.2904
601588.SH,20241022,1.2904
601588.SH,20241021,1.2904
601588.SH,20241018,1.2904
601588.SH,20241017,1.2904
601588.SH,20241016,1.2904
601588.SH,20241015,1.2904
601588.SH,20241014,1.2904
601588.SH,20241011,1.2904
601588.SH,20241010,1.2904
601588.SH,20241009,1.2904
601588.SH,20241008,1.2904
601588.SH,20240930,1.2904
601588.SH,20240927,1.2904
601588.SH,20240926,1.2904
601588.SH,20240925,1.2904
601588.SH,20240924,1.2904
601588.SH,20240923,1.2904
601588.SH,20240920,1.2904
601588.SH,20240919,1.2904
601588.SH,20240918,1.2904
601588.SH,20240913,1.2904
601588.SH,20240912,1.2904
601588.SH,20240911,1.2904
601588.SH,20240910,1.2904
601588.SH,20240909,1.2904
601588.SH,20240906,1.2904
601588.SH,20240905,1.2904
601588.SH,20240904,1.2904
601588.SH,20240903,1.2904
601588.SH,20240902,1.2904
601588.SH,20240830,1.2904
601588.SH,20240829,1.2904
601588.SH,20240828,1.2904
601588.SH,20240827,1.2904
601588.SH,20240826,1.2904
601588.SH,20240823,1.2904
601588.SH,20240822,1.2904
601588.SH,20240821,1.2904
601588.SH,20240820,1.2904
601588.SH,20240819,1.2904
601588.SH,20240816,1.2904
601588.SH,20240815,1.2904
601588.SH,20240814,1.2904
601588.SH,20240813,1.2904
601588.SH,20240812,1.2904
601588.SH,20240809,1.2904
601588.SH,20240808,1.2904
601588.SH,20240807,1.2904
601588.SH,20240806,1.2904
601588.SH,20240805,1.2904
601588.SH,20240802,1.2904
601588.SH,20240801,1.2904
601588.SH,20240731,1.2904
601588.SH,20240730,1.2904
601588.SH,20240729,1.2904
601588.SH,20240726,1.2904
601588.SH,20240725,1.2904
601588.SH,20240724,1.2904
601588.SH,20240723,1.2904
601588.SH,20240722,1.2904
601588.SH,20240719,1.2904
601588.SH,20240718,1.2904
601588.SH,20240717,1.2904
601588.SH,20240716,1.2904
601588.SH,20240715,1.2904
601588.SH,20240712,1.2904
601588.SH,20240711,1.2904
601588.SH,20240710,1.2904
601588.SH,20240709,1.2904
601588.SH,20240708,1.2904
601588.SH,20240705,1.272
601588.SH,20240704,1.272
601588.SH,20240703,1.272
601588.SH,20240702,1.272
601588.SH,20240701,1.272
601588.SH,20240628,1.272
601588.SH,20240627,1.272
601588.SH,20240626,1.272
601588.SH,20240625,1.2724
601588.SH,20240624,1.272
601588.SH,20240621,1.272
601588.SH,20240620,1.272
601588.SH,20240619,1.272
601588.SH,20240618,1.272
601588.SH,20240617,1.272
601588.SH,20240614,1.272
601588.SH,20240613,1.272
601588.SH,20240612,1.272
601588.SH,20240611,1.272
601588.SH,20240607,1.272
601588.SH,20240606,1.272
601588.SH,20240605,1.272
601588.SH,20240604,1.272
601588.SH,20240603,1.272
601588.SH,20240531,1.272
601588.SH,20240530,1.272
601588.SH,20240529,1.272
601588.SH,20240528,1.272
601588.SH,20240527,1.272
601588.SH,20240524,1.272
601588.SH,20240523,1.272
601588.SH,20240522,1.272
601588.SH,20240521,1.272
601588.SH,20240520,1.272
601588.SH,20240517,1.272
601588.SH,20240516,1.272
601588.SH,20240515,1.272
601588.SH,20240514,1.272
601588.SH,20240513,1.272
601588.SH,20240510,1.272
601588.SH,20240509,1.272
601588.SH,20240508,1.272
601588.SH,20240507,1.272
601588.SH,20240506,1.272
601588.SH,20240430,1.272
601588.SH,20240429,1.272
601588.SH,20240426,1.272
601588.SH,20240425,1.272
601588.SH,20240424,1.272
601588.SH,20240423,1.272
601588.SH,20240422,1.272
601588.SH,20240419,1.272
601588.SH,20240418,1.272
601588.SH,20240417,1.272
601588.SH,20240416,1.272
601588.SH,20240415,1.272
601588.SH,20240412,1.272
601588.SH,20240411,1.272
601588.SH,20240410,1.272
601588.SH,20240409,1.272
601588.SH,20240408,1.272
601588.SH,20240403,1.272
601588.SH,20240402,1.272
601588.SH,20240401,1.272
601588.SH,20240329,1.272
601588.SH,20240328,1.272
601588.SH,20240327,1.272
601588.SH,20240326,1.272
601588.SH,20240325,1.272
601588.SH,20240322,1.272
601588.SH,20240321,1.272
601588.SH,20240320,1.272
601588.SH,20240319,1.272
601588.SH,20240318,1.272
601588.SH,20240315,1.272
601588.SH,20240314,1.272
601588.SH,20240313,1.272
601588.SH,20240312,1.272
601588.SH,20240311,1.272
601588.SH,20240308,1.272
601588.SH,20240307,1.272
601588.SH,20240306,1.272
601588.SH,20240305,1.272
601588.SH,20240304,1.272
601588.SH,20240301,1.272
601588.SH,20240229,1.272
601588.SH,20240228,1.272
601588.SH,20240227,1.272
601588.SH,20240226,1.272
601588.SH,20240223,1.272
601588.SH,20240222,1.272
601588.SH,20240221,1.272
601588.SH,20240220,1.272
601588.SH,20240219,1.272
601588.SH,20240208,1.272
601588.SH,20240207,1.272
601588.SH,20240206,1.272
601588.SH,20240205,1.272
601588.SH,20240202,1.272
601588.SH,20240201,1.272
601588.SH,20240131,1.272
601588.SH,20240130,1.272
601588.SH,20240129,1.272
601588.SH,20240126,1.272
601588.SH,20240125,1.272
601588.SH,20240124,1.272
601588.SH,20240123,1.272
601588.SH,20240122,1.272
601588.SH,20240119,1.272
601588.SH,20240118,1.272
601588.SH,20240117,1.272
601588.SH,20240116,1.272
601588.SH,20240115,1.272
601588.SH,20240112,1.272
601588.SH,20240111,1.272
601588.SH,20240110,1.272
601588.SH,20240109,1.272
601588.SH,20240108,1.272
601588.SH,20240105,1.272
601588.SH,20240104,1.272
601588.SH,20240103,1.272
601588.SH,20240102,1.272
601588.SH,20231229,1.272
601588.SH,20231228,1.272
601588.SH,20231227,1.272
601588.SH,20231226,1.272
601588.SH,20231225,1.272
601588.SH,20231222,1.272
601588.SH,20231221,1.272
601588.SH,20231220,1.272
601588.SH,20231219,1.272
601588.SH,20231218,1.272
601588.SH,20231215,1.272
601588.SH,20231214,1.272
601588.SH,20231213,1.272
601588.SH,20231212,1.272
601588.SH,20231211,1.272
601588.SH,20231208,1.272
601588.SH,20231207,1.272
601588.SH,20231206,1.272
601588.SH,20231205,1.272
601588.SH,20231204,1.272
601588.SH,20231201,1.272
601588.SH,20231130,1.272
601588.SH,20231129,1.272
601588.SH,20231128,1.272
601588.SH,20231127,1.272
601588.SH,20231124,1.272
601588.SH,20231123,1.272
601588.SH,20231122,1.272
601588.SH,20231121,1.272
601588.SH,20231120,1.272
601588.SH,20231117,1.272
601588.SH,20231116,1.272
601588.SH,20231115,1.272
601588.SH,20231114,1.272
601588.SH,20231113,1.272
601588.SH,20231110,1.272
601588.SH,20231109,1.272
601588.SH,20231108,1.272
601588.SH,20231107,1.272
601588.SH,20231106,1.272
601588.SH,20231103,1.272
601588.SH,20231102,1.272
601588.SH,20231101,1.272
601588.SH,20231031,1.272
601588.SH,20231030,1.272
601588.SH,20231027,1.272
601588.SH,20231026,1.272
601588.SH,20231025,1.272
601588.SH,20231024,1.272
601588.SH,20231023,1.272
601588.SH,20231020,1.272
601588.SH,20231019,1.272
601588.SH,20231018,1.272
601588.SH,20231017,1.272
601588.SH,20231016,1.272
601588.SH,20231013,1.272
601588.SH,20231012,1.272
601588.SH,20231011,1.272
601588.SH,20231010,1.272
601588.SH,20231009,1.272
601588.SH,20230928,1.272
601588.SH,20230927,1.272
601588.SH,20230926,1.272
601588.SH,20230925,1.272
601588.SH,20230922,1.272
601588.SH,20230921,1.272
601588.SH,20230920,1.272
601588.SH,20230919,1.272
601588.SH,20230918,1.272
601588.SH,20230915,1.272
601588.SH,20230914,1.272
601588.SH,20230913,1.272
601588.SH,20230912,1.272
601588.SH,20230911,1.272
601588.SH,20230908,1.272
601588.SH,20230907,1.272
601588.SH,20230906,1.272
601588.SH,20230905,1.272
601588.SH,20230904,1.272
601588.SH,20230901,1.272
601588.SH,20230831,1.272
601588.SH,20230830,1.272
601588.SH,20230829,1.272
601588.SH,20230828,1.272
601588.SH,20230825,1.272
601588.SH,20230824,1.272
601588.SH,20230823,1.272
601588.SH,20230822,1.272
601588.SH,20230821,1.272
601588.SH,20230818,1.272
601588.SH,20230817,1.272
601588.SH,20230816,1.272
601588.SH,20230815,1.272
601588.SH,20230814,1.272
601588.SH,20230811,1.272
601588.SH,20230810,1.272
601588.SH,20230809,1.272
601588.SH,20230808,1.272
601588.SH,20230807,1.272
601588.SH,20230804,1.272
601588.SH,20230803,1.272
601588.SH,20230802,1.272
601588.SH,20230801,1.272
601588.SH,20230731,1.272
601588.SH,20230728,1.272
601588.SH,20230727,1.272
601588.SH,20230726,1.272
601588.SH,20230725,1.272
601588.SH,20230724,1.272
601588.SH,20230721,1.272
601588.SH,20230720,1.272
601588.SH,20230719,1.272
601588.SH,20230718,1.272
601588.SH,20230717,1.272
601588.SH,20230714,1.272
601588.SH,20230713,1.272
601588.SH,20230712,1.272
601588.SH,20230711,1.272
601588.SH,20230710,1.272
601588.SH,20230707,1.272
601588.SH,20230706,1.272
601588.SH,20230705,1.272
601588.SH,20230704,1.272
601588.SH,20230703,1.272
601588.SH,20230630,1.272
601588.SH,20230629,1.272
601588.SH,20230628,1.272
601588.SH,20230627,1.272
601588.SH,20230626,1.272
601588.SH,20230621,1.272
601588.SH,20230620,1.272
601588.SH,20230619,1.272
601588.SH,20230616,1.272
601588.SH,20230615,1.272
601588.SH,20230614,1.272
601588.SH,20230613,1.272
601588.SH,20230612,1.272
601588.SH,20230609,1.272
601588.SH,20230608,1.272
601588.SH,20230607,1.272
601588.SH,20230606,1.272
601588.SH,20230605,1.272
601588.SH,20230602,1.272
601588.SH,20230601,1.272
601588.SH,20230531,1.2725
601588.SH,20230530,1.2725
601588.SH,20230529,1.2725
601588.SH,20230526,1.2725
601588.SH,20230525,1.2725
601588.SH,20230524,1.2725
601588.SH,20230523,1.2725
601588.SH,20230522,1.2725
601588.SH,20230519,1.2725
601588.SH,20230518,1.2725
601588.SH,20230517,1.2725
601588.SH,20230516,1.2725
601588.SH,20230515,1.2725
601588.SH,20230512,1.2725
601588.SH,20230511,1.2725
601588.SH,20230510,1.2725
601588.SH,20230509,1.2725
601588.SH,20230508,1.2725
601588.SH,20230505,1.2725
601588.SH,20230504,1.2725
601588.SH,20230428,1.2725
601588.SH,20230427,1.2725
601588.SH,20230426,1.2725
601588.SH,20230425,1.2725
601588.SH,20230424,1.2725
601588.SH,20230421,1.2725
601588.SH,20230420,1.2725
601588.SH,20230419,1.2725
601588.SH,20230418,1.2725
601588.SH,20230417,1.2725
601588.SH,20230414,1.2725
601588.SH,20230413,1.2725
601588.SH,20230412,1.2725
601588.SH,20230411,1.2725
601588.SH,20230410,1.2725
601588.SH,20230407,1.2725
601588.SH,20230406,1.2725
601588.SH,20230404,1.2725
601588.SH,20230403,1.2725
601588.SH,20230331,1.2725
601588.SH,20230330,1.2725
601588.SH,20230329,1.2725
601588.SH,20230328,1.2725
601588.SH,20230327,1.2725
601588.SH,20230324,1.2725
601588.SH,20230323,1.2725
601588.SH,20230322,1.2725
601588.SH,20230321,1.2725
601588.SH,20230320,1.2725
601588.SH,20230317,1.2725
601588.SH,20230316,1.2725
601588.SH,20230315,1.2725
601588.SH,20230314,1.2725
601588.SH,20230313,1.2725
601588.SH,20230310,1.2725
601588.SH,20230309,1.2725
601588.SH,20230308,1.2725
601588.SH,20230307,1.2725
601588.SH,20230306,1.2725
601588.SH,20230303,1.2725
601588.SH,20230302,1.2725
601588.SH,20230301,1.2725
601588.SH,20230228,1.2725
601588.SH,20230227,1.2725
601588.SH,20230224,1.2725
601588.SH,20230223,1.2725
601588.SH,20230222,1.2725
601588.SH,20230221,1.2725
601588.SH,20230220,1.2725
601588.SH,20230217,1.2725
601588.SH,20230216,1.2725
601588.SH,20230215,1.2725
601588.SH,20230214,1.2725
601588.SH,20230213,1.2725
601588.SH,20230210,1.2725
601588.SH,20230209,1.2725
601588.SH,20230208,1.2725
601588.SH,20230207,1.2725
601588.SH,20230206,1.2725
601588.SH,20230203,1.2725
601588.SH,20230202,1.2725
601588.SH,20230201,1.2725
601588.SH,20230131,1.2725
601588.SH,20230130,1.2725
601588.SH,20230120,1.2725
601588.SH,20230119,1.2725
601588.SH,20230118,1.2725
601588.SH,20230117,1.2725
601588.SH,20230116,1.2725
601588.SH,20230113,1.2725
601588.SH,20230112,1.2725
601588.SH,20230111,1.2725
601588.SH,20230110,1.2725
601588.SH,20230109,1.2725
601588.SH,20230106,1.2725
601588.SH,20230105,1.2725
601588.SH,20230104,1.2725
601588.SH,20230103,1.2725
601588.SH,20221230,1.2725
601588.SH,20221229,1.2725
601588.SH,20221228,1.2725
601588.SH,20221227,1.2725
601588.SH,20221226,1.2725
601588.SH,20221223,1.2725
601588.SH,20221222,1.2725
601588.SH,20221221,1.2725
601588.SH,20221220,1.2725
601588.SH,20221219,1.2725
601588.SH,20221216,1.2725
601588.SH,20221215,1.2725
601588.SH,20221214,1.2725
601588.SH,20221213,1.2725
601588.SH,20221212,1.2725
601588.SH,20221209,1.2725
601588.SH,20221208,1.2725
601588.SH,20221207,1.2725
601588.SH,20221206,1.2725
601588.SH,20221205,1.2725
601588.SH,20221202,1.2725
601588.SH,20221201,1.2725
601588.SH,20221130,1.2725
601588.SH,20221129,1.2725
601588.SH,20221128,1.2725
601588.SH,20221125,1.2725
601588.SH,20221124,1.2725
601588.SH,20221123,1.2725
601588.SH,20221122,1.2725
601588.SH,20221121,1.2725
601588.SH,20221118,1.2725
601588.SH,20221117,1.2725
601588.SH,20221116,1.2725
601588.SH,20221115,1.2725
601588.SH,20221114,1.2725
601588.SH,20221111,1.2725
601588.SH,20221110,1.2725
601588.SH,20221109,1.2725
601588.SH,20221108,1.2725
601588.SH,20221107,1.2725
601588.SH,20221104,1.2725
601588.SH,20221103,1.2725
601588.SH,20221102,1.2725
601588.SH,20221101,1.2725
601588.SH,20221031,1.2725
601588.SH,20221028,1.2725
601588.SH,20221027,1.2725
601588.SH,20221026,1.2725
601588.SH,20221025,1.2725
601588.SH,20221024,1.2725
601588.SH,20221021,1.2725
601588.SH,20221020,1.2725
601588.SH,20221019,1.2725
601588.SH,20221018,1.2725
601588.SH,20221017,1.2725
601588.SH,20221014,1.2725
601588.SH,20221013,1.2725
601588.SH,20221012,1.2725
601588.SH,20221011,1.2725
601588.SH,20221010,1.2725
601588.SH,20220930,1.2725
601588.SH,20220929,1.2725
601588.SH,20220928,1.2725
601588.SH,20220927,1.2725
601588.SH,20220926,1.2725
601588.SH,20220923,1.2725
601588.SH,20220922,1.2725
601588.SH,20220921,1.2725
601588.SH,20220920,1.2725
601588.SH,20220919,1.2725
601588.SH,20220916,1.2725
601588.SH,20220915,1.2725
601588.SH,20220914,1.2725
601588.SH,20220913,1.2725
601588.SH,20220909,1.2725
601588.SH,20220908,1.2725
601588.SH,20220907,1.2725
601588.SH,20220906,1.2725
601588.SH,20220905,1.2725
601588.SH,20220902,1.2725
601588.SH,20220901,1.2725
601588.SH,20220831,1.2725
601588.SH,20220830,1.2725
601588.SH,20220829,1.2725
601588.SH,20220826,1.2725
601588.SH,20220825,1.2725
601588.SH,20220824,1.2725
601588.SH,20220823,1.2725
601588.SH,20220822,1.2725
601588.SH,20220819,1.2725
601588.SH,20220818,1.2725
601588.SH,20220817,1.2725
601588.SH,20220816,1.2725
601588.SH,20220815,1.2725
601588.SH,20220812,1.2725
601588.SH,20220811,1.2725
601588.SH,20220810,1.2725
601588.SH,20220809,1.2725
601588.SH,20220808,1.2725
601588.SH,20220805,1.2725
601588.SH,20220804,1.2725
601588.SH,20220803,1.2725
601588.SH,20220802,1.2725
601588.SH,20220801,1.2725
601588.SH,20220729,1.2725
601588.SH,20220728,1.2725
601588.SH,20220727,1.2725
601588.SH,20220726,1.2725
601588.SH,20220725,1.2725
601588.SH,20220722,1.2725
601588.SH,20220721,1.2725
601588.SH,20220720,1.2725
601588.SH,20220719,1.2725
601588.SH,20220718,1.2725
601588.SH,20220715,1.2725
601588.SH,20220714,1.2725
601588.SH,20220713,1.2725
601588.SH,20220712,1.2725
601588.SH,20220711,1.2725
601588.SH,20220708,1.2725
601588.SH,20220707,1.2725
601588.SH,20220706,1.2725
601588.SH,20220705,1.2725
601588.SH,20220704,1.2725
601588.SH,20220701,1.267
601588.SH,20220630,1.267
601588.SH,20220629,1.267
601588.SH,20220628,1.267
601588.SH,20220627,1.267
601588.SH,20220624,1.267
601588.SH,20220623,1.267
601588.SH,20220622,1.267
601588.SH,20220621,1.267
601588.SH,20220620,1.267
601588.SH,20220617,1.267
601588.SH,20220616,1.267
601588.SH,20220615,1.267
601588.SH,20220614,1.267
601588.SH,20220613,1.267
601588.SH,20220610,1.267
601588.SH,20220609,1.267
601588.SH,20220608,1.267
601588.SH,20220607,1.267
601588.SH,20220606,1.267
601588.SH,20220602,1.267
601588.SH,20220601,1.267
601588.SH,20220531,1.267
601588.SH,20220530,1.267
601588.SH,20220527,1.267
601588.SH,20220526,1.267
601588.SH,20220525,1.267
601588.SH,20220524,1.267
601588.SH,20220523,1.267
601588.SH,20220520,1.267
601588.SH,20220519,1.267
601588.SH,20220518,1.267
601588.SH,20220517,1.267
601588.SH,20220516,1.267
601588.SH,20220513,1.267
601588.SH,20220512,1.267
601588.SH,20220511,1.267
601588.SH,20220510,1.267
601588.SH,20220509,1.267
601588.SH,20220506,1.267
601588.SH,20220505,1.267
601588.SH,20220429,1.267
601588.SH,20220428,1.267
601588.SH,20220427,1.267
601588.SH,20220426,1.267
601588.SH,20220425,1.267
601588.SH,20220422,1.267
601588.SH,20220421,1.267
601588.SH,20220420,1.267
601588.SH,20220419,1.267
601588.SH,20220418,1.267
601588.SH,20220415,1.267
601588.SH,20220414,1.267
601588.SH,20220413,1.267
601588.SH,20220412,1.267
601588.SH,20220411,1.267
601588.SH,20220408,1.267
601588.SH,20220407,1.267
601588.SH,20220406,1.267
601588.SH,20220401,1.267
601588.SH,20220331,1.267
601588.SH,20220330,1.267
601588.SH,20220329,1.267
601588.SH,20220328,1.267
601588.SH,20220325,1.267
601588.SH,20220324,1.267
601588.SH,20220323,1.267
601588.SH,20220322,1.267
601588.SH,20220321,1.267
601588.SH,20220318,1.267
601588.SH,20220317,1.267
601588.SH,20220316,1.267
601588.SH,20220315,1.267
601588.SH,20220314,1.267
601588.SH,20220311,1.267
601588.SH,20220310,1.267
601588.SH,20220309,1.267
601588.SH,20220308,1.267
601588.SH,20220307,1.267
601588.SH,20220304,1.267
601588.SH,20220303,1.267
601588.SH,20220302,1.267
601588.SH,20220301,1.267
601588.SH,20220228,1.267
601588.SH,20220225,1.267
601588.SH,20220224,1.267
601588.SH,20220223,1.267
601588.SH,20220222,1.267
601588.SH,20220221,1.267
601588.SH,20220218,1.267
601588.SH,20220217,1.267
601588.SH,20220216,1.267
601588.SH,20220215,1.267
601588.SH,20220214,1.267
601588.SH,20220211,1.267
601588.SH,20220210,1.267
601588.SH,20220209,1.267
601588.SH,20220208,1.267
601588.SH,20220207,1.267
601588.SH,20220128,1.267
601588.SH,20220127,1.267
601588.SH,20220126,1.267
601588.SH,20220125,1.267
601588.SH,20220124,1.267
