ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002202.SZ,20251231,1033408,207702.39,1033638,208045.63,1255578,252908.84,1267486,255257.09,1094335,220933.39,1140779,230043.48,896306,180537.92,837722,168736.34,12475,3590.12
002202.SZ,20251230,1975840,415732.87,1015985,214084.98,2087839,441417.42,1656122,349271.88,1741232,369429.5,2124315,447867.11,1022484,217523.42,2030972,432879.24,-565919,-115727.83
002202.SZ,20251229,310176,65178.94,401186,85031.39,424908,89325.3,577234,122201.58,464784,97791.33,629066,133114.39,1003997,214733.17,596379,126681.38,-190987,-41373.67
002202.SZ,20251226,924547,183056.19,793386,157291.7,1078822,213755.63,900721,178519.99,838824,166336.61,946311,187586.42,664026,132105.73,865800,171856.05,-212615,-41985.45
002202.SZ,20251225,469243,87044.03,673498,125859.4,586850,108934.37,818936,152994.37,587883,109175.11,682628,127539.4,1021300,193144.53,490215,91904.87,344670,64158.15
002202.SZ,20251224,386036,66859.5,495693,86182.87,474770,82406.61,479364,83196.01,405326,70414.83,341297,59172.94,257575,44732.73,207354,35861.85,69492,12323.36
002202.SZ,20251223,550945,94926.04,500167,86537.4,586528,101377.45,600858,103862.1,480262,83192.78,554412,95790.59,325628,56369.78,287926,49675.96,-16802,-2367.66
002202.SZ,20251222,418893,70534.08,431522,72704.77,460436,77507.77,511495,86138.97,467842,78736.76,381431,64219.78,247317,41707.54,270039,45422.63,180359,30481.76
002202.SZ,20251219,436489,71133.38,277557,45273.66,408154,66575.82,351047,57274.87,280576,45772.59,348775,56927.98,116890,19062.45,264729,43067.73,-146476,-23706.69
002202.SZ,20251218,334519,55403.75,391984,65145.05,410108,68004.45,428616,71138.3,369386,61344.62,294719,48865.64,109855,18347.41,108549,17951.24,6784,1333.87
002202.SZ,20251217,376480,61530.74,292462,47888.35,366377,59925.54,384624,62902.92,257361,42083.22,286645,46866.06,101639,16647.14,138126,22529.31,-35633,-5746.54
002202.SZ,20251216,577144,95694.2,399951,66357.12,550865,91408.65,508240,84335.68,394882,65513.48,538451,89422.01,198440,33129.9,274690,45631.42,-229726,-38186.42
002202.SZ,20251215,647286,112794.2,760959,132699.0,794054,138339.23,802250,139707.71,747558,130198.03,716742,124881.62,385835,67259.69,294782,51302.83,197633,34523.37
002202.SZ,20251212,819499,137021.33,646670,108297.65,802634,134214.16,755866,126556.39,708756,118672.9,672025,112410.37,313488,52551.13,569816,95195.12,-9871,-1259.88
002202.SZ,20251211,261120,43347.04,581837,97090.52,372234,61724.16,715989,119663.68,571922,95073.11,593252,99223.46,1219289,205615.52,533487,89782.17,-395679,-68815.62
002202.SZ,20251210,182517,28122.73,171542,26447.86,152845,23564.07,161806,24930.35,108727,16760.85,122190,18820.78,74638,11480.68,63190,9729.34,-83152,-12773.0
